league_country;scraping_time;link;no;name;league;club;league_level;market_value;market_value_currency;market_value_latest_correction;highest_market_value;highest_market_value_date;age;height;nationality;position;foot;consultancy;supplier;club_since;contract_until;international;international_active;former_international;international_games;international_goals;starting_eleven_quote;minutes_quote;penalty_saves_quote;goal_participation_quote;instagram;injury;goals_conceded;clean_sheets;games;points_per_game;goals;assists;own_goals;ins;outs;yellow_cards;yellow_red_cards;red_cards;penalty_goals;minutes_per_goal;minutes
Türkei;20230425191431;https://www.transfermarkt.ch/soner-gonul/profil/spieler/340967;28;Soner Gönül;1.Lig;Samsunspor;2.Liga;800 Tsd. €Letzte Änderung: 03.04.2023;Tsd. €;Letzte Änderung: 03.04.2023;800 Tsd. €;02.06.2021;25;1,77 m;Türkei;Linker Verteidiger;links;;;01.07.2021;30.06.2025;;;;;;59;62;;0;http://www.instagram.com/sonergonul28/;0;;;23;2,22;-;-;-;3;1;5;-;-;-;-;1.883'
Türkei;20230425191457;https://www.transfermarkt.ch/mucahid-albayrak/profil/spieler/292496;53;Mücahid Albayrak;1.Lig;Samsunspor;2.Liga;200 Tsd. €Letzte Änderung: 03.04.2023;Tsd. €;Letzte Änderung: 03.04.2023;275 Tsd. €;10.06.2022;31;1,80 m;Türkei;Linker Verteidiger;links;;;01.07.2022;30.06.2024;;;;;;29;27;;3;http://www.instagram.com/mucahidalbayrak/;0;;;11;2,00;1;1;-;1;2;2;-;-;-;833';833'
Türkei;20230425191525;https://www.transfermarkt.ch/zeki-yavru/profil/spieler/98131;18;Zeki Yavru;1.Lig;Samsunspor;2.Liga;500 Tsd. €Letzte Änderung: 03.04.2023;Tsd. €;Letzte Änderung: 03.04.2023;2,50 Mio. €;15.07.2016;31;1,78 m;Türkei;Rechter Verteidiger;rechts;MEK Football;;03.08.2022;30.06.2024;;;Türkei U23;3;0;85;84;;9;;0;;;29;2,07;2;4;-;-;4;3;-;1;1;1.282';2.563'
Türkei;20230425191546;https://www.transfermarkt.ch/ali-ulgen/profil/spieler/352662;2;Ali Ülgen;1.Lig;Samsunspor;2.Liga;400 Tsd. €Letzte Änderung: 03.04.2023;Tsd. €;Letzte Änderung: 03.04.2023;425 Tsd. €;15.11.2022;23;1,76 m;Türkei;Rechter Verteidiger;rechts;mgsportsmngr;;14.07.2021;30.06.2025;;;Türkei U19;1;0;35;30;;7;http://www.instagram.com/aliulgen/;0;;;17;2,18;3;2;-;5;9;2;-;-;-;308';925'
Türkei;20230425191606;https://www.transfermarkt.ch/youssef-ait-bennasser/profil/spieler/265569;15;Youssef Aït Bennasser;1.Lig;Samsunspor;2.Liga;800 Tsd. €Letzte Änderung: 03.04.2023;Tsd. €;Letzte Änderung: 03.04.2023;10,00 Mio. €;17.12.2018;26;1,84 m;Marokko;Defensives Mittelfeld;rechts;Global Compensation;;17.02.2023;30.06.2025;;;Marokko;23;0;74;69;;8;http://www.instagram.com/youssefaitben_6/;0;;;9;2,67;-;-;-;2;3;-;-;-;-;-;581'
Türkei;20230425191625;https://www.transfermarkt.ch/osman-celik/profil/spieler/293661;88;Osman Celik;1.Lig;Samsunspor;2.Liga;150 Tsd. €Letzte Änderung: 03.04.2023;Tsd. €;Letzte Änderung: 03.04.2023;700 Tsd. €;15.07.2016;31;1,82 m;Türkei;Defensives Mittelfeld;rechts;;;05.07.2021;30.06.2023;;;;;;74;68;;3;;0;;;27;2,19;2;-;-;2;13;2;-;-;-;1.037';2.073'
Türkei;20230425191653;https://www.transfermarkt.ch/ali-kaan-guneren/profil/spieler/483495;23;Ali Kaan Güneren;1.Lig;Samsunspor;2.Liga;900 Tsd. €Letzte Änderung: 03.04.2023;Tsd. €;Letzte Änderung: 03.04.2023;925 Tsd. €;15.11.2022;23;1,83 m;Türkei;Zentrales Mittelfeld;rechts;C&C Sportmanagement;;08.09.2022;30.06.2023;Türkei U21;;;8;0;53;54;;6;http://instagram.com/alikaanguneren?igshid=YmMyMTA2M2Y=;0;;;22;2,32;1;3;-;6;10;3;-;-;-;1.461';1.461'
Türkei;20230425191713;https://www.transfermarkt.ch/soner-aydogdu/profil/spieler/85291;11;Soner Aydogdu;1.Lig;Samsunspor;2.Liga;800 Tsd. €Letzte Änderung: 03.04.2023;Tsd. €;Letzte Änderung: 03.04.2023;4,20 Mio. €;13.06.2013;32;1,80 m;Türkei;Zentrales Mittelfeld;links;C&C Sportmanagement;;26.01.2023;30.06.2025;;;Türkei;2;0;29;35;;9;http://www.instagram.com/soneraydogduu/;0;;;10;2,70;2;1;-;6;3;4;-;-;-;221';442'
Türkei;20230425191735;https://www.transfermarkt.ch/celil-yuksel/profil/spieler/336074;6;Celil Yüksel;1.Lig;Samsunspor;2.Liga;700 Tsd. €Letzte Änderung: 03.04.2023;Tsd. €;Letzte Änderung: 03.04.2023;700 Tsd. €;17.01.2022;25;1,71 m;Türkei;Zentrales Mittelfeld;rechts;EMG Mundial;;01.07.2022;30.06.2025;;;Türkei U23;0;0;65;54;;0;http://www.instagram.com/celilyuksel55/;0;;;28;2,29;-;-;-;6;22;4;-;-;-;-;1.657'
Türkei;20230425191758;https://www.transfermarkt.ch/cihan-kahraman/profil/spieler/303308;8;Cihan Kahraman;1.Lig;Samsunspor;2.Liga;425 Tsd. €Letzte Änderung: 03.04.2023;Tsd. €;Letzte Änderung: 03.04.2023;425 Tsd. €;03.04.2023;24;1,75 m;Türkei;Zentrales Mittelfeld;rechts;ROGON U23;;09.08.2021;30.06.2025;Türkei U23;;;3;0;15;21;;9;http://www.instagram.com/cihankahraman36/;0;;;19;2,05;1;5;-;14;3;1;-;-;-;632';632'
Türkei;20230425191814;https://www.transfermarkt.ch/yusuf-gultekin/profil/spieler/184444;40;Yusuf Gültekin;1.Lig;Samsunspor;2.Liga;200 Tsd. €Letzte Änderung: 03.04.2023;Tsd. €;Letzte Änderung: 03.04.2023;400 Tsd. €;30.06.2017;30;1,80 m;Türkei;Zentrales Mittelfeld;links;Familienangehörige;;14.07.2022;30.06.2024;;;Türkei U20;2;0;38;41;;6;http://www.instagram.com/yusufemregultekinn/;0;;;21;2,00;-;4;-;8;5;5;-;-;-;-;1.248'
Türkei;20230425191835;https://www.transfermarkt.ch/emir-hakan-patan/profil/spieler/963320;;Emir Hakan Patan;1.Lig;Samsunspor;2.Liga;25 Tsd. €Letzte Änderung: 03.04.2023;Tsd. €;Letzte Änderung: 03.04.2023;25 Tsd. €;15.11.2022;20;1,75 m;Türkei;Zentrales Mittelfeld;rechts;;;01.07.2022;30.06.2026;;;;;;;;;;http://www.instagram.com/emirhakanp0/;0;;;;;;;;;;;;;;;
Türkei;20230425191900;https://www.transfermarkt.ch/atakan-mert-ozdemir/profil/spieler/820260;80;Atakan Mert Özdemir;1.Lig;Samsunspor;2.Liga;25 Tsd. €Letzte Änderung: 03.04.2023;Tsd. €;Letzte Änderung: 03.04.2023;25 Tsd. €;15.11.2022;18;1,75 m;Türkei;Zentrales Mittelfeld;rechts;;;01.07.2022;30.06.2024;;;;;;;;;;http://www.instagram.com/atakn.mert/;0;;;;;;;;;;;;;;;
Türkei;20230425191922;https://www.transfermarkt.ch/emre-demir/profil/spieler/637669;19;Emre Demir;1.Lig;Samsunspor;2.Liga;1,50 Mio. €Letzte Änderung: 03.04.2023;Mio. €;Letzte Änderung: 03.04.2023;1,80 Mio. €;01.06.2022;19;1,75 m;Türkei;Offensives Mittelfeld;links;Foot & Ball;adidas;03.02.2023;30.06.2023;;Türkei U19;;12;1;0;2;;3;http://www.instagram.com/emre_demir10/;0;;;2;1,50;1;-;-;2;-;-;-;-;-;18';18'
Türkei;20230425191936;https://www.transfermarkt.ch/muhammet-ali-ozbaskici/profil/spieler/928352;20;Muhammet Ali Özbaskici;1.Lig;Samsunspor;2.Liga;350 Tsd. €Letzte Änderung: 03.04.2023;Tsd. €;Letzte Änderung: 03.04.2023;350 Tsd. €;15.11.2022;17;1,72 m;Türkei;Offensives Mittelfeld;rechts;;;01.07.2022;30.06.2025;;;Türkei U18;0;0;6;9;;1;http://www.instagram.com/mozbskci.20/;1;;;11;2,00;1;-;-;9;3;1;-;-;-;285';285'
Türkei;20230425191952;https://www.transfermarkt.ch/moryke-fofana/profil/spieler/240497;7;Moryké Fofana;1.Lig;Samsunspor;2.Liga;400 Tsd. €Letzte Änderung: 03.04.2023;Tsd. €;Letzte Änderung: 03.04.2023;1,20 Mio. €;04.01.2019;31;1,75 m;Elfenbeinküste;Linksaußen;beidfüßig;ELITE CONSULTING MANAGEMENT;;17.08.2021;30.06.2024;;;;;;38;40;;13;http://www.instagram.com/fofimory21/;0;;;22;2,14;5;4;-;9;10;1;-;-;-;245';1.224'
Türkei;20230425192014;https://www.transfermarkt.ch/kadeem-harris/profil/spieler/136501;93;Kadeem Harris;1.Lig;Samsunspor;2.Liga;750 Tsd. €Letzte Änderung: 03.04.2023;Tsd. €;Letzte Änderung: 03.04.2023;1,50 Mio. €;27.02.2020;29;1,74 m;England;Rechtsaußen;rechts;PowerHause SG;;23.07.2022;30.06.2024;;;;;;47;46;;6;http://www.instagram.com/k_millerharris/;0;;;24;2,08;2;2;-;8;9;2;-;-;-;710';1.419'
Türkei;20230425192040;https://www.transfermarkt.ch/baris-alici/profil/spieler/355566;17;Baris Alici;1.Lig;Samsunspor;2.Liga;550 Tsd. €Letzte Änderung: 03.04.2023;Tsd. €;Letzte Änderung: 03.04.2023;2,00 Mio. €;11.10.2018;25;1,80 m;Türkei;Rechtsaußen;rechts;GROW;;01.02.2023;30.06.2024;;;Türkei U21;5;0;53;56;;12;http://www.instagram.com/barisalici/;0;;;2;2,00;-;-;-;2;-;-;-;-;-;-;40'
Türkei;20230425192055;https://www.transfermarkt.ch/polat-yaldir/profil/spieler/852616;97;Polat Yaldir;1.Lig;Samsunspor;2.Liga;225 Tsd. €Letzte Änderung: 03.04.2023;Tsd. €;Letzte Änderung: 03.04.2023;275 Tsd. €;10.06.2022;19;1,84 m;Türkei;Rechtsaußen;rechts;;;01.07.2021;30.06.2026;Türkei U23;;;5;0;0;1;;1;http://www.instagram.com/polatyaldir/;0;;;9;2,33;-;1;-;9;-;1;-;-;-;-;29'
Türkei;20230425192113;https://www.transfermarkt.ch/moussa-guel/profil/spieler/556371;14;Moussa Guel;1.Lig;Samsunspor;2.Liga;150 Tsd. €Letzte Änderung: 03.04.2023;Tsd. €;Letzte Änderung: 03.04.2023;500 Tsd. €;11.11.2020;23;1,71 m;Elfenbeinküste;Rechtsaußen;rechts;Playeleven;;12.01.2023;30.06.2025;;;;;;0;0;;0;http://www.instagram.com/evo_jyze/;0;;;2;2,00;-;-;-;2;-;-;-;-;-;-;-
Türkei;20230425192133;https://www.transfermarkt.ch/gaetan-laura/profil/spieler/291124;27;Gaëtan Laura;1.Lig;Samsunspor;2.Liga;1,20 Mio. €Letzte Änderung: 03.04.2023;Mio. €;Letzte Änderung: 03.04.2023;1,20 Mio. €;25.06.2021;27;1,82 m;DR Kongo;Mittelstürmer;rechts;FS Management;;01.07.2022;30.06.2025;;;DR Kongo;0;0;65;61;;24;;1;;;27;2,00;11;5;-;5;13;5;-;-;-;169';1.858'
Türkei;20230425192150;https://www.transfermarkt.ch/douglas-tanque/profil/spieler/168530;99;Douglas Tanque;1.Lig;Samsunspor;2.Liga;1,20 Mio. €Letzte Änderung: 03.04.2023;Mio. €;Letzte Änderung: 03.04.2023;2,00 Mio. €;28.01.2021;29;1,88 m;Brasilien;Mittelstürmer;links;AKI&DESIDERIO;;09.08.2022;30.06.2024;;;;;;71;62;;26;http://www.instagram.com/douglastanqueoficial/;0;;;27;2,26;15;3;-;3;21;3;-;1;2;126';1.890'
Türkei;20230425192216;https://www.transfermarkt.ch/ahmet-sagat/profil/spieler/299717;9;Ahmet Sagat;1.Lig;Samsunspor;2.Liga;700 Tsd. €Letzte Änderung: 03.04.2023;Tsd. €;Letzte Änderung: 03.04.2023;700 Tsd. €;03.04.2023;26;1,87 m;Deutschland;Mittelstürmer;beidfüßig;KICK OFF Consulting GmbH;;04.07.2022;30.06.2025;;;;;;15;22;;13;http://www.instagram.com/asagat9/;0;;;25;2,28;6;3;-;20;4;2;-;-;1;109';656'
Türkei;20230425192243;https://www.transfermarkt.ch/tomane/profil/spieler/139393;10;Tomané;1.Lig;Samsunspor;2.Liga;325 Tsd. €Letzte Änderung: 03.04.2023;Tsd. €;Letzte Änderung: 03.04.2023;2,50 Mio. €;01.07.2015;30;1,86 m;Portugal;Mittelstürmer;rechts;MRP.POSITIONUMBER;;17.09.2020;30.06.2023;;;Portugal U21;4;0;0;4;;1;http://www.instagram.com/tomane9/;0;;;8;2,38;1;-;-;8;-;1;-;-;-;113';113'
Türkei;20230425192310;https://www.transfermarkt.ch/abdulsamed-damlu/profil/spieler/341649;44;Abdulsamed Damlu;1.Lig;Eyüpspor;2.Liga;450 Tsd. €Letzte Änderung: 03.04.2023;Tsd. €;Letzte Änderung: 03.04.2023;800 Tsd. €;16.03.2021;23;1,91 m;Türkei;Torwart;links;TuncayMaldan;;03.03.2023;30.06.2023;;;Türkei U21;0;0;95;95;25;;;0;36;5;21;0,90;-;;-;-;-;5;-;-;;;1.890'
Türkei;20230425192333;https://www.transfermarkt.ch/harun-tekin/profil/spieler/85213;1;Harun Tekin;1.Lig;Eyüpspor;2.Liga;150 Tsd. €Letzte Änderung: 03.04.2023;Tsd. €;Letzte Änderung: 03.04.2023;4,50 Mio. €;10.01.2017;33;1,87 m;Türkei;Torwart;rechts;;;02.07.2022;30.06.2024;;;Türkei;2;0;97;97;17;;http://www.instagram.com/haruntekin1/;0;27;15;32;1,72;-;;-;-;-;2;-;-;;;2.880'
Türkei;20230425192353;https://www.transfermarkt.ch/alp-koseer/profil/spieler/610740;26;Alp Köseer;1.Lig;Eyüpspor;2.Liga;75 Tsd. €Letzte Änderung: 03.04.2023;Tsd. €;Letzte Änderung: 03.04.2023;150 Tsd. €;14.02.2022;20;1,85 m;Türkei;Torwart;rechts;Sezer Sezgin;;01.07.2022;30.06.2027;;;;;;0;0;0;;;0;-;-;-;-;-;;-;-;-;-;-;-;;;-
Türkei;20230425192420;https://www.transfermarkt.ch/emrullah-salk/profil/spieler/64890;15;Emrullah Salk;1.Lig;Eyüpspor;2.Liga;25 Tsd. €Letzte Änderung: 03.04.2023;Tsd. €;Letzte Änderung: 03.04.2023;500 Tsd. €;25.06.2015;35;1,90 m;Türkei;Torwart;links;Int. Sport-Management;;15.09.2020;30.06.2023;;;;;;0;0;0;;;0;-;-;-;-;-;;-;-;-;-;-;-;;;-
Türkei;20230425192445;https://www.transfermarkt.ch/alpaslan-ozturk/profil/spieler/138736;5;Alpaslan Öztürk;1.Lig;Eyüpspor;2.Liga;700 Tsd. €Letzte Änderung: 03.04.2023;Tsd. €;Letzte Änderung: 03.04.2023;2,40 Mio. €;12.10.2021;29;1,86 m;Türkei;Innenverteidiger;rechts;Goldplayers_cm;;01.07.2022;30.06.2023;;;Türkei;1;0;30;32;;3;http://www.instagram.com/ozturkgram/?hl=de;0;;;14;1,71;1;-;-;4;1;1;1;-;-;964';964'
Türkei;20230425192502;https://www.transfermarkt.ch/luccas-claro/profil/spieler/175179;4;Luccas Claro;1.Lig;Eyüpspor;2.Liga;600 Tsd. €Letzte Änderung: 03.04.2023;Tsd. €;Letzte Änderung: 03.04.2023;2,25 Mio. €;31.05.2015;31;1,80 m;Brasilien;Innenverteidiger;rechts;Forza Carreira Esportiva;;09.08.2022;30.06.2024;;;Brasilien U20;3;0;64;62;;3;;0;;;23;1,52;1;-;-;2;2;-;-;-;-;1.844';1.844'
Türkei;20230425192522;https://www.transfermarkt.ch/fethi-ozer/profil/spieler/280491;73;Fethi Özer;1.Lig;Eyüpspor;2.Liga;200 Tsd. €Letzte Änderung: 03.04.2023;Tsd. €;Letzte Änderung: 03.04.2023;300 Tsd. €;10.06.2022;26;1,85 m;Türkei;Innenverteidiger;rechts;;;01.07.2022;30.06.2024;;;Türkei U21;1;0;9;9;;0;;0;;;5;2,40;-;-;-;2;1;-;-;-;-;-;264'
Türkei;20230425192549;https://www.transfermarkt.ch/ugur-demirok/profil/spieler/44977;18;Ugur Demirok;1.Lig;Eyüpspor;2.Liga;100 Tsd. €Letzte Änderung: 03.04.2023;Tsd. €;Letzte Änderung: 03.04.2023;3,75 Mio. €;15.07.2016;34;1,85 m;Türkei;Innenverteidiger;rechts;GPA Turkey;Nike;01.07.2022;30.06.2024;;;Türkei;3;0;91;91;;13;;0;;;30;1,73;4;1;-;-;-;8;-;-;2;675';2.700'
Türkei;20230425192612;https://www.transfermarkt.ch/berkay-dogan/profil/spieler/488050;21;Berkay Dogan;1.Lig;Eyüpspor;2.Liga;50 Tsd. €Letzte Änderung: 03.04.2023;Tsd. €;Letzte Änderung: 03.04.2023;75 Tsd. €;11.06.2021;20;1,87 m;Österreich;Innenverteidiger;beidfüßig;22 Sportsmanagement GmbH;;21.08.2022;30.06.2025;;;Österreich U18;0;0;0;0;;0;;0;;;-;-;-;-;-;-;-;-;-;-;-;-;-
Türkei;20230425192637;https://www.transfermarkt.ch/ahmet-ozkaya/profil/spieler/955932;37;Ahmet Özkaya;1.Lig;Eyüpspor;2.Liga;25 Tsd. €Letzte Änderung: 03.04.2023;Tsd. €;Letzte Änderung: 03.04.2023;25 Tsd. €;15.11.2022;18;1,88 m;Türkei;Innenverteidiger;links;;;04.08.2022;30.06.2025;;;;;;0;0;;0;http://instagram.com/ahmettozky5;0;;;-;-;-;-;-;-;-;-;-;-;-;-;-
Türkei;20230425192701;https://www.transfermarkt.ch/omer-bayram/profil/spieler/117586;23;Ömer Bayram;1.Lig;Eyüpspor;2.Liga;200 Tsd. €Letzte Änderung: 03.04.2023;Tsd. €;Letzte Änderung: 03.04.2023;3,60 Mio. €;25.03.2020;31;1,75 m;Türkei;Linker Verteidiger;links;HCM Sports Management;;08.09.2022;30.06.2024;;;Türkei;10;0;79;81;;9;http://www.instagram.com/omerbayram19/;0;;;25;1,68;-;3;-;2;2;8;-;-;-;-;2.112'
Türkei;20230425192721;https://www.transfermarkt.ch/berkan-emir/profil/spieler/241902;41;Berkan Emir;1.Lig;Eyüpspor;2.Liga;100 Tsd. €Letzte Änderung: 03.04.2023;Tsd. €;Letzte Änderung: 03.04.2023;850 Tsd. €;10.01.2017;35;1,78 m;Türkei;Linker Verteidiger;links;Revolution Foot;;08.07.2022;30.06.2023;;;;;;27;25;;3;http://instagram.com/berkanemir?igshid=YmMyMTA2M2Y=;0;;;13;1,54;-;1;-;4;2;1;-;-;-;-;739'
Türkei;20230425192749;https://www.transfermarkt.ch/engin-can-aksoy/profil/spieler/880259;17;Engin Can Aksoy;1.Lig;Eyüpspor;2.Liga;50 Tsd. €Letzte Änderung: 03.04.2023;Tsd. €;Letzte Änderung: 03.04.2023;50 Tsd. €;05.12.2021;19;;Türkei;Linker Verteidiger;links;;;27.02.2023;30.06.2023;;;;;;0;0;;0;;0;;;-;-;-;-;-;-;-;-;-;-;-;-;-
Türkei;20230425192816;https://www.transfermarkt.ch/murat-ucar/profil/spieler/292545;7;Murat Ucar;1.Lig;Eyüpspor;2.Liga;325 Tsd. €Letzte Änderung: 03.04.2023;Tsd. €;Letzte Änderung: 03.04.2023;400 Tsd. €;17.01.2022;31;1,69 m;Türkei;Rechter Verteidiger;rechts;PASS;;01.07.2022;30.06.2024;;;;;;58;58;;11;http://instagram.com/mehmetmuratucar?igshid=YmMyMTA2M2Y=;0;;;27;1,56;-;4;-;8;4;5;-;1;-;-;1.729'
Türkei;20230425192837;https://www.transfermarkt.ch/cenk-ahmet-alkilic/profil/spieler/68211;99;Cenk Ahmet Alkilic;1.Lig;Eyüpspor;2.Liga;125 Tsd. €Letzte Änderung: 03.04.2023;Tsd. €;Letzte Änderung: 03.04.2023;1,40 Mio. €;26.01.2015;35;1,70 m;Türkei;Rechter Verteidiger;rechts;C&C Sportmanagement;;05.08.2021;30.06.2023;;;Türkei U23;2;0;55;53;;8;;0;;;23;1,78;1;2;-;5;9;1;-;-;-;1.565';1.565'
Türkei;20230425192852;https://www.transfermarkt.ch/melih-kabasakal/profil/spieler/275683;57;Melih Kabasakal;1.Lig;Eyüpspor;2.Liga;500 Tsd. €Letzte Änderung: 03.04.2023;Tsd. €;Letzte Änderung: 03.04.2023;575 Tsd. €;10.06.2022;27;1,78 m;Türkei;Defensives Mittelfeld;rechts;;;16.01.2023;30.06.2026;;;Türkei U16;6;3;43;37;;0;http://www.instagram.com/melihkbskl/;0;;;8;0,88;-;-;-;2;2;1;-;-;-;-;470'
Türkei;20230425192909;https://www.transfermarkt.ch/taskin-ilter/profil/spieler/200082;13;Taskin Ilter;1.Lig;Eyüpspor;2.Liga;250 Tsd. €Letzte Änderung: 03.04.2023;Tsd. €;Letzte Änderung: 03.04.2023;275 Tsd. €;10.06.2022;28;1,85 m;Aserbaidschan;Defensives Mittelfeld;rechts;Gurel Bergen;;08.01.2020;30.06.2023;;;Aserbaidschan;1;0;27;33;;0;http://www.instagram.com/tskn.il/;0;;;17;1,94;-;-;-;8;6;3;-;-;-;-;973'
Türkei;20230425192922;https://www.transfermarkt.ch/sinan-kurt/profil/spieler/244285;6;Sinan Kurt;1.Lig;Eyüpspor;2.Liga;1,10 Mio. €Letzte Änderung: 03.04.2023;Mio. €;Letzte Änderung: 03.04.2023;2,00 Mio. €;04.01.2022;28;1,78 m;Türkei;Zentrales Mittelfeld;beidfüßig;Familienangehörige;;01.07.2022;30.06.2025;;;;;;82;76;;5;;0;;;30;1,73;2;-;-;3;11;1;-;-;-;1.131';2.261'
Türkei;20230425192943;https://www.transfermarkt.ch/ibrahim-akdag/profil/spieler/182079;24;Ibrahim Akdag;1.Lig;Eyüpspor;2.Liga;375 Tsd. €Letzte Änderung: 03.04.2023;Tsd. €;Letzte Änderung: 03.04.2023;675 Tsd. €;31.03.2022;31;1,79 m;Türkei;Zentrales Mittelfeld;rechts;JSM;;01.07.2022;30.06.2025;;;;;;61;55;;5;;0;;;25;1,80;1;1;-;5;12;8;-;-;-;1.640';1.640'
