league_country;scraping_time;link;no;name;league;club;league_level;market_value;market_value_currency;market_value_latest_correction;highest_market_value;highest_market_value_date;age;height;nationality;position;foot;consultancy;supplier;club_since;contract_until;international;international_active;former_international;international_games;international_goals;starting_eleven_quote;minutes_quote;penalty_saves_quote;goal_participation_quote;instagram;injury;goals_conceded;clean_sheets;games;points_per_game;goals;assists;own_goals;ins;outs;yellow_cards;yellow_red_cards;red_cards;penalty_goals;minutes_per_goal;minutes
Griechenland;20230425191424;https://www.transfermarkt.ch/vasilios-kitsakis/profil/spieler/628326;87;Vasilios Kitsakis;Super League 2;PAOK Saloniki B;2.Liga;50 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;50 Tsd. €;27.02.2023;20;1,75 m;Griechenland;Rechter Verteidiger;rechts;SEG;;01.07.2022;30.06.2024;;;Griechenld. U19;2;0;40;37;;0;;0;;;;;;;;;;;;;;;
Griechenland;20230425191444;https://www.transfermarkt.ch/nikoloz-ninua/profil/spieler/345194;32;Nikoloz Ninua;Super League 2;PAOK Saloniki B;2.Liga;350 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;1,00 Mio. €;04.01.2020;23;1,86 m;Georgien;Defensives Mittelfeld;links;;;01.07.2022;30.06.2024;;;Georgien;0;0;40;36;;5;;0;;;13;2,15;-;2;-;5;6;4;-;-;-;-;646'
Griechenland;20230425191509;https://www.transfermarkt.ch/ismahila-ouedraogo/profil/spieler/878247;62;Ismahila Ouédraogo;Super League 2;PAOK Saloniki B;2.Liga;300 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;300 Tsd. €;28.12.2021;23;1,69 m;Burkina Faso;Defensives Mittelfeld;;ASM International;;01.08.2021;30.06.2025;Burkina Faso;;;15;0;65;64;;0;;0;;;14;1,57;-;-;-;1;1;4;-;-;-;-;1.150'
Griechenland;20230425191530;https://www.transfermarkt.ch/kyriakos-giaxis/profil/spieler/505925;38;Kyriakos Giaxis;Super League 2;PAOK Saloniki B;2.Liga;150 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;150 Tsd. €;27.06.2022;22;1,85 m;Griechenland;Defensives Mittelfeld;;;;01.07.2021;30.06.2024;;;Griechenld. U19;1;0;40;44;;5;;0;;;;;;;;;;;;;;;
Griechenland;20230425191554;https://www.transfermarkt.ch/dimitrios-kottas/profil/spieler/914857;90;Dimitrios Kottas;Super League 2;PAOK Saloniki B;2.Liga;50 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;50 Tsd. €;27.02.2023;18;1,90 m;Griechenland;Defensives Mittelfeld;;;;01.07.2022;-;;Griechenld. U19;;6;0;50;52;;0;;0;;;;;;;;;;;;;;;
Griechenland;20230425191616;https://www.transfermarkt.ch/bandar-derwish-w-ahmed/profil/spieler/986423;39;Bandar Derwish W Ahmed;Super League 2;PAOK Saloniki B;2.Liga;10 Tsd. €Letzte Änderung: 14.06.2022;Tsd. €;Letzte Änderung: 14.06.2022;10 Tsd. €;14.06.2022;21;;Saudi-Arabien;Defensives Mittelfeld;;;;29.09.2022;-;;;;;;0;0;;0;;0;;;;;;;;;;;;;;;
Griechenland;20230425191646;https://www.transfermarkt.ch/achilleas-salamouras/profil/spieler/464533;61;Achilleas Salamouras;Super League 2;PAOK Saloniki B;2.Liga;200 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;250 Tsd. €;27.06.2022;23;1,75 m;Griechenland;Zentrales Mittelfeld;rechts;LA Football Consulting;;01.07.2021;30.06.2023;;;;;;5;6;;0;;0;;;;;;;;;;;;;;;
Griechenland;20230425191710;https://www.transfermarkt.ch/dimitrios-tsopouroglou/profil/spieler/591797;34;Dimitrios Tsopouroglou;Super League 2;PAOK Saloniki B;2.Liga;125 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;150 Tsd. €;27.06.2022;20;1,75 m;Griechenland;Zentrales Mittelfeld;rechts;Sports Genius Agency;;01.07.2021;30.06.2025;;;;;;45;52;;0;;0;;;;;;;;;;;;;;;
Griechenland;20230425191737;https://www.transfermarkt.ch/vasilios-grosdis/profil/spieler/451672;74;Vasilios Grosdis;Super League 2;PAOK Saloniki B;2.Liga;125 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;125 Tsd. €;27.02.2023;21;1,81 m;Griechenland;Zentrales Mittelfeld;links;DRANGOLD AGENCY;;01.07.2021;30.06.2023;;;Griechenland U17;9;0;45;48;;5;;0;;;;;;;;;;;;;;;
Griechenland;20230425191756;https://www.transfermarkt.ch/anastasios-meletidis/profil/spieler/464536;60;Anastasios Meletidis;Super League 2;PAOK Saloniki B;2.Liga;100 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;100 Tsd. €;27.02.2023;24;1,74 m;Griechenland;Linkes Mittelfeld;links;;;01.07.2021;30.06.2023;;;;;;45;47;;3;;0;;;;;;;;;;;;;;;
Griechenland;20230425191820;https://www.transfermarkt.ch/zisis-chatzistravos/profil/spieler/464535;56;Zisis Chatzistravos;Super League 2;PAOK Saloniki B;2.Liga;300 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;400 Tsd. €;12.10.2020;23;1,70 m;Griechenland;Offensives Mittelfeld;rechts;;;01.07.2021;31.12.2024;;;Griechenland U21;1;0;55;57;;26;;0;;;;;;;;;;;;;;;
Griechenland;20230425191839;https://www.transfermarkt.ch/andre-ricardo/profil/spieler/683498;31;André Ricardo;Super League 1;PAOK Saloniki;1.Liga;200 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;200 Tsd. €;21.09.2021;22;1,78 m;Portugal;Offensives Mittelfeld;beidfüßig;Proeleven S.A.;;01.07.2022;30.06.2026;;;;;;0;1;;0;;0;;;1;3,00;-;-;-;1;-;-;-;-;-;-;14'
Griechenland;20230425191904;https://www.transfermarkt.ch/argyris-darelas/profil/spieler/814533;68;Argyris Darelas;Super League 2;PAOK Saloniki B;2.Liga;50 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;50 Tsd. €;27.02.2023;19;1,82 m;Griechenland;Offensives Mittelfeld;rechts;Rush & Guide;;01.07.2022;30.06.2024;Griechenland U21;;;1;0;50;46;;13;;0;;;;;;;;;;;;;;;
Griechenland;20230425191923;https://www.transfermarkt.ch/vladimir-bradonjic/profil/spieler/487210;99;Vladimir Bradonjic;Super League 2;PAOK Saloniki B;2.Liga;300 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;400 Tsd. €;26.06.2020;23;1,72 m;Bosnien-Herzegowina;Linksaußen;rechts;DSSV&Hat-trick;;01.07.2021;31.12.2024;;;Bosnien U21;3;0;65;66;;36;;0;;;16;1,94;9;5;-;3;8;3;-;-;2;131';1.182'
Griechenland;20230425191940;https://www.transfermarkt.ch/odysseas-spyridis/profil/spieler/504045;52;Odysseas Spyridis;Super League 2;PAOK Saloniki B;2.Liga;100 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;100 Tsd. €;28.12.2021;22;1,72 m;Zypern;Linksaußen;rechts;ohne Berater;;19.09.2021;30.06.2025;;;;;;10;18;;0;;0;;;;;;;;;;;;;;;
Griechenland;20230425192001;https://www.transfermarkt.ch/georgios-koulouris/profil/spieler/800029;84;Georgios Koulouris;Super League 2;PAOK Saloniki B;2.Liga;100 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;100 Tsd. €;28.12.2021;18;1,74 m;Griechenland;Linksaußen;beidfüßig;;;01.07.2021;30.06.2025;;;Griechenld. U19;2;0;0;1;;0;;0;;;;;;;;;;;;;;;
Griechenland;20230425192019;https://www.transfermarkt.ch/lampros-smyrlis/profil/spieler/735339;73;Lampros Smyrlis;Super League 2;PAOK Saloniki B;2.Liga;75 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;75 Tsd. €;27.02.2023;18;1,73 m;Griechenland;Linksaußen;beidfüßig;Wasserman;;10.02.2022;30.06.2025;;Griechenld. U19;;6;1;20;22;;3;;0;;;;;;;;;;;;;;;
Griechenland;20230425192034;https://www.transfermarkt.ch/minas-vasiliadis/profil/spieler/914879;80;Minas Vasiliadis;Super League 2;PAOK Saloniki B;2.Liga;;;;;;18;1,81 m;Griechenland;Linksaußen;;LA Football Consulting;;01.01.2023;-;;;;;;0;1;;0;;0;;;;;;;;;;;;;;;
Griechenland;20230425192110;https://www.transfermarkt.ch/nikolaos-spyrakos/profil/spieler/800027;53;Nikolaos Spyrakos;Super League 2;PAOK Saloniki B;2.Liga;75 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;75 Tsd. €;27.02.2023;19;1,79 m;Griechenland;Rechtsaußen;rechts;Rosko Company;;01.07.2022;30.06.2024;;Griechenld. U19;;8;3;45;50;;10;;0;;;;;;;;;;;;;;;
Griechenland;20230425192127;https://www.transfermarkt.ch/stefanos-tzimas/profil/spieler/950091;95;Stefanos Tzimas;Super League 1;PAOK Saloniki;1.Liga;300 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;300 Tsd. €;27.02.2023;17;1,84 m;Griechenland;Mittelstürmer;beidfüßig;;;01.01.2023;31.12.2025;;Griechenld. U19;;3;2;0;2;;5;;0;;;2;2,00;1;-;-;2;-;-;-;-;-;24';24'
Griechenland;20230425192149;https://www.transfermarkt.ch/vasilios-gordeziani/profil/spieler/655669;46;Vasilios Gordeziani;Super League 2;PAOK Saloniki B;2.Liga;250 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;250 Tsd. €;27.02.2023;21;1,85 m;Griechenland;Mittelstürmer;beidfüßig;PURE;;01.07.2021;30.06.2023;;;;;;67;53;;14;;0;;;;;;;;;;;;;;;
Griechenland;20230425192210;https://www.transfermarkt.ch/dimitrios-panidis/profil/spieler/622499;35;Dimitrios Panidis;Super League 2;PAOK Saloniki B;2.Liga;200 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;250 Tsd. €;27.06.2022;21;1,83 m;Griechenland;Mittelstürmer;beidfüßig;Achilleas Hatzinicolaou;;01.07.2021;30.06.2024;;;;;;55;36;;13;;0;;;;;;;;;;;;;;;
Griechenland;20230425192242;https://www.transfermarkt.ch/makis-giannikoglou/profil/spieler/266203;1;Makis Giannikoglou;Super League 2;Panserraikos;2.Liga;250 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;300 Tsd. €;22.05.2018;30;1,89 m;Griechenland;Torwart;rechts;WoS;adidas;01.07.2022;30.06.2023;;;Griechenland U17;2;0;63;63;0;;;1;5;8;12;2,58;-;;-;-;-;2;-;-;;;1.080'
Griechenland;20230425192300;https://www.transfermarkt.ch/panagiotis-katsikas/profil/spieler/530131;13;Panagiotis Katsikas;Super League 2;Panserraikos;2.Liga;125 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;150 Tsd. €;18.12.2019;24;1,90 m;Griechenland;Torwart;rechts;DONY Management AG;;06.08.2021;30.06.2023;;;Griechenland U21;1;0;32;32;0;;;0;;;;;;;;;;;;;;;
Griechenland;20230425192319;https://www.transfermarkt.ch/alexandros-tsobanidis/profil/spieler/675555;20;Alexandros Tsobanidis;Super League 2;Panserraikos;2.Liga;50 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;50 Tsd. €;27.06.2022;18;1,85 m;Griechenland;Torwart;rechts;V11 Sports Agency;;10.09.2022;30.06.2025;;;;;;0;0;0;;;0;;;;;;;;;;;;;;;
Griechenland;20230425192346;https://www.transfermarkt.ch/ivo-marovic/profil/spieler/971717;99;Ivo Marovic;Super League 2;Panserraikos;2.Liga;25 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;25 Tsd. €;27.06.2022;19;1,93 m;Montenegro;Torwart;;;;31.01.2023;30.06.2023;Montenegro U19;;;2;0;0;0;0;;;0;;;;;;;;;;;;;;;
Griechenland;20230425192415;https://www.transfermarkt.ch/aristotelis-karasalidis/profil/spieler/207573;4;Aristotelis Karasalidis;Super League 2;Panserraikos;2.Liga;250 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;500 Tsd. €;22.05.2018;31;1,85 m;Griechenland;Innenverteidiger;rechts;Target Sport;;13.01.2022;30.06.2024;;;Griechenld. U19;2;0;79;79;;6;;0;;;15;2,47;2;-;-;-;-;4;-;-;-;675';1.350'
Griechenland;20230425192432;https://www.transfermarkt.ch/fotis-pantekidis/profil/spieler/292360;33;Fotis Pantekidis;Super League 2;Panserraikos;2.Liga;250 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;250 Tsd. €;27.02.2023;26;1,86 m;Griechenland;Innenverteidiger;links;Zafi Agent;;26.08.2022;30.06.2024;;;Griechenl. U18;2;0;74;74;;3;;0;;;;;;;;;;;;;;;
Griechenland;20230425192450;https://www.transfermarkt.ch/konstantinos-dimitriou/profil/spieler/348522;5;Konstantinos Dimitriou;Super League 2;Panserraikos;2.Liga;200 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;375 Tsd. €;06.01.2020;23;1,86 m;Griechenland;Innenverteidiger;rechts;SPORTS CONNECTION;;01.07.2021;30.06.2023;;;Griechenland U21;8;0;5;7;;0;;0;;;4;2,25;-;-;-;3;1;2;-;-;-;-;112'
Griechenland;20230425192513;https://www.transfermarkt.ch/anastasios-papazoglou/profil/spieler/62481;12;Anastasios Papazoglou;Super League 2;Panserraikos;2.Liga;100 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;1,00 Mio. €;30.06.2011;34;1,86 m;Griechenland;Innenverteidiger;rechts;Elite Soccer Sarl;;01.07.2022;30.06.2023;;;Griechenland U21;6;1;16;18;;3;;0;;;6;3,00;1;-;-;3;-;-;-;-;-;305';305'
Griechenland;20230425192539;https://www.transfermarkt.ch/anastasios-avlonitis/profil/spieler/60164;40;Anastasios Avlonitis;Super League 2;Panserraikos;2.Liga;100 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;900 Tsd. €;01.06.2016;33;1,90 m;Griechenland;Innenverteidiger;rechts;;adidas;11.01.2023;30.06.2024;;;Griechenland U21;3;0;40;40;;6;;0;;;6;2,50;1;-;-;2;-;-;-;-;-;360';360'
Griechenland;20230425192601;https://www.transfermarkt.ch/stavros-petavrakis/profil/spieler/179548;3;Stavros Petavrakis;Super League 2;Panserraikos;2.Liga;300 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;450 Tsd. €;21.12.2014;30;1,76 m;Griechenland;Linker Verteidiger;links;ohne Berater;;15.07.2022;30.06.2024;;;;;;84;84;;3;;0;;;;;;;;;;;;;;;
Griechenland;20230425192625;https://www.transfermarkt.ch/odysseas-lymperakis/profil/spieler/640686;31;Odysseas Lymperakis;Super League 2;Panserraikos;2.Liga;175 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;250 Tsd. €;04.08.2020;24;1,76 m;Griechenland;Linker Verteidiger;links;ELITE SPORTS DEVELOPMENT;;09.01.2023;30.06.2024;;;Griechenland U21;1;0;20;19;;0;;0;;;;;;;;;;;;;;;
Griechenland;20230425192644;https://www.transfermarkt.ch/vangelis-papakonstantinou/profil/spieler/1061674;26;Vangelis Papakonstantinou;Super League 2;Panserraikos;2.Liga;;;;;;17;;Griechenland;Linker Verteidiger;;;;15.09.2022;30.06.2025;;;;;;;;;;;0;;;;;;;;;;;;;;;
Griechenland;20230425192724;https://www.transfermarkt.ch/alexandros-zeris/profil/spieler/160518;2;Alexandros Zeris;Super League 2;Panserraikos;2.Liga;250 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;250 Tsd. €;07.06.2015;29;1,75 m;Griechenland;Rechter Verteidiger;rechts;Familienangehörige;;17.08.2019;30.06.2023;;;;;;68;71;;6;;0;;;;;;;;;;;;;;;
Griechenland;20230425192750;https://www.transfermarkt.ch/panagiotis-deligiannidis/profil/spieler/234733;64;Panagiotis Deligiannidis;Super League 2;Panserraikos;2.Liga;200 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;400 Tsd. €;21.03.2021;26;1,77 m;Griechenland;Rechter Verteidiger;rechts;LA Football Consulting;;14.07.2022;30.06.2024;;;Griechenland U21;8;0;21;21;;0;;0;;;;;;;;;;;;;;;
Griechenland;20230425192811;https://www.transfermarkt.ch/konstantinos-thymianis/profil/spieler/481680;8;Konstantinos Thymianis;Super League 2;Panserraikos;2.Liga;400 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;400 Tsd. €;28.12.2021;22;1,86 m;Griechenland;Defensives Mittelfeld;;;;14.09.2022;30.06.2024;;;Griechenland U21;6;0;89;83;;3;;0;;;;;;;;;;;;;;;
Griechenland;20230425192832;https://www.transfermarkt.ch/adrian-colombino/profil/spieler/203716;7;Adrián Colombino;Super League 2;Panserraikos;2.Liga;300 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;1,00 Mio. €;09.09.2016;29;1,77 m;Uruguay;Defensives Mittelfeld;rechts;Scoutfutbol;;01.01.2023;30.06.2024;;;Uruguay U20;0;0;33;33;;0;;0;;;6;3,00;-;-;-;2;4;-;-;-;-;-;360'
Griechenland;20230425192848;https://www.transfermarkt.ch/paschalis-staikos/profil/spieler/242668;34;Paschalis Staikos;Super League 2;Panserraikos;2.Liga;250 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;350 Tsd. €;12.02.2021;27;1,78 m;Griechenland;Defensives Mittelfeld;rechts;CAA Base Ltd;Nike;16.01.2023;30.06.2024;;;Griechenland U21;3;0;44;45;;0;;0;;;;;;;;;;;;;;;
Griechenland;20230425192904;https://www.transfermarkt.ch/spyros-natsos/profil/spieler/324348;16;Spyros Natsos;Super League 2;Panserraikos;2.Liga;200 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;400 Tsd. €;12.02.2021;24;1,77 m;Griechenland;Defensives Mittelfeld;rechts;FAIR FOOTBALL AGENCY;;04.07.2022;30.06.2024;;;Griechenland U21;10;0;0;0;;0;;0;;;;;;;;;;;;;;;
Griechenland;20230425192922;https://www.transfermarkt.ch/stefanos-siontis/profil/spieler/27581;22;Stefanos Siontis;Super League 2;Panserraikos;2.Liga;100 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;500 Tsd. €;20.09.2007;35;1,80 m;Griechenland;Defensives Mittelfeld;rechts;BG Agency;;01.07.2022;30.06.2023;;;Griechenland U21;5;0;42;36;;0;;0;;;;;;;;;;;;;;;
Griechenland;20230425192939;https://www.transfermarkt.ch/thomas-karaberis/profil/spieler/554401;19;Thomas Karaberis;Super League 2;Panserraikos;2.Liga;75 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;75 Tsd. €;27.06.2022;21;1,86 m;Griechenland;Defensives Mittelfeld;;MK Sport Consulting;;21.08.2021;30.06.2023;Griechenland U21;;;1;0;0;0;;0;;0;;;-;-;-;-;-;-;-;-;-;-;-;-;-
Griechenland;20230425192954;https://www.transfermarkt.ch/angelos-ikonomou/profil/spieler/161202;6;Angelos Ikonomou;Super League 2;Panserraikos;2.Liga;200 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;300 Tsd. €;27.06.2022;27;1,70 m;Griechenland;Zentrales Mittelfeld;rechts;ohne Berater;;01.07.2022;30.06.2023;;;Griechenld. U19;2;0;;;;;;1;;;;;;;;;;;;;;;
Griechenland;20230425193012;https://www.transfermarkt.ch/masai-brown/profil/spieler/1020756;25;Masai Brown;Super League 2;Panserraikos;2.Liga;;;;;;19;1,92 m;Vereinigte Staaten;Zentrales Mittelfeld;;;;04.10.2022;30.06.2023;;;;;;0;0;;0;;0;;;;;;;;;;;;;;;
Griechenland;20230425193050;https://www.transfermarkt.ch/victor-stina/profil/spieler/438311;98;Victor Stina;Super League 2;Panserraikos;2.Liga;350 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;450 Tsd. €;25.12.2021;25;1,69 m;Moldawien;Offensives Mittelfeld;rechts;iFootball;New Balance;01.01.2022;30.06.2023;;Moldawien;;7;2;74;72;;16;http://instagram.com/victorstina10;0;;;15;2,67;2;3;-;1;7;2;-;-;-;612';1.224'
Griechenland;20230425193103;https://www.transfermarkt.ch/dimitrios-anakoglou/profil/spieler/87415;10;Dimitrios Anakoglou;Super League 2;Panserraikos;2.Liga;150 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;800 Tsd. €;07.06.2015;31;1,75 m;Griechenland;Offensives Mittelfeld;links;;;15.07.2021;30.06.2024;;;Griechenland U21;7;1;5;9;;3;;0;;;6;2,17;-;1;-;5;1;-;-;-;-;-;147'
Griechenland;20230425193120;https://www.transfermarkt.ch/alexandros-maskanakis/profil/spieler/736777;17;Alexandros Maskanakis;Super League 2;Panserraikos;2.Liga;75 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;75 Tsd. €;28.06.2021;18;1,73 m;Griechenland;Offensives Mittelfeld;;PURE;;01.07.2020;30.06.2026;;;;;;0;3;;6;;0;;;;;;;;;;;;;;;
Griechenland;20230425193145;https://www.transfermarkt.ch/hicham-kanis/profil/spieler/355375;11;Hicham Kanis;Super League 2;Panserraikos;2.Liga;450 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;450 Tsd. €;27.06.2022;25;1,80 m;Marokko;Rechtsaußen;links;Rafaela Pimenta;;17.01.2023;30.06.2023;;;Marokko U20;3;0;79;73;;22;;1;;;17;2,53;6;1;-;2;11;1;-;-;3;207';1.244'
