league_country;scraping_time;link;no;name;league;club;league_level;market_value;market_value_currency;market_value_latest_correction;highest_market_value;highest_market_value_date;age;height;nationality;position;foot;consultancy;supplier;club_since;contract_until;international;international_active;former_international;international_games;international_goals;starting_eleven_quote;minutes_quote;penalty_saves_quote;goal_participation_quote;instagram;injury;goals_conceded;clean_sheets;games;points_per_game;goals;assists;own_goals;ins;outs;yellow_cards;yellow_red_cards;red_cards;penalty_goals;minutes_per_goal;minutes
Kroatien;20230422162304;https://www.transfermarkt.ch/leon-belcar/profil/spieler/844375;33;Leon Belcar;SuperSport HNL;NK Varazdin;1.Liga;150 Tsd. €Letzte Änderung: 08.11.2022;Tsd. €;Letzte Änderung: 08.11.2022;150 Tsd. €;28.12.2020;21;1,86 m;Kroatien;Defensives Mittelfeld;rechts;;;01.07.2021;31.12.2024;;Kroatien U20;;0;0;10;10;;0;;0;;;9;1,89;-;-;-;6;2;2;-;-;-;-;267'
Kroatien;20230422162327;https://www.transfermarkt.ch/rafa-pereira/profil/spieler/479645;36;Rafa Pereira;SuperSport HNL;NK Varazdin;1.Liga;125 Tsd. €Letzte Änderung: 29.06.2021;Tsd. €;Letzte Änderung: 29.06.2021;125 Tsd. €;29.06.2021;21;1,75 m;Portugal;Zentrales Mittelfeld;rechts;Onsoccer;;08.02.2023;31.12.2023;;;Portugal U20;0;0;0;2;;0;;0;;;1;0,00;-;-;-;1;-;-;-;-;-;-;19'
Kroatien;20230422162347;https://www.transfermarkt.ch/tonio-teklic/profil/spieler/510241;10;Tonio Teklic;SuperSport HNL;NK Varazdin;1.Liga;1,00 Mio. €Letzte Änderung: 08.11.2022;Mio. €;Letzte Änderung: 08.11.2022;1,00 Mio. €;08.11.2022;23;1,82 m;Kroatien;Offensives Mittelfeld;links;Niagara Sports Company;;13.07.2022;31.05.2024;;;Kroatien U20;1;0;93;87;;26;http://instagram.com/tonioteklic10?igshid=5fpnzabsgtqt;0;;;27;1,44;7;2;-;-;11;4;-;1;3;324';2.270'
Kroatien;20230422162409;https://www.transfermarkt.ch/domagoj-drozdek/profil/spieler/240247;9;Domagoj Drozdek;SuperSport HNL;NK Varazdin;1.Liga;500 Tsd. €Letzte Änderung: 27.12.2022;Tsd. €;Letzte Änderung: 27.12.2022;800 Tsd. €;27.07.2020;27;1,80 m;Kroatien;Linksaußen;rechts;VPA Sports;;16.02.2023;15.06.2024;;;Kroatien U19;3;0;88;74;;22;;0;;;7;1,71;1;1;-;-;7;2;-;-;-;533';533'
Kroatien;20230422162430;https://www.transfermarkt.ch/leonard-vuk/profil/spieler/225551;13;Leonard Vuk;SuperSport HNL;NK Varazdin;1.Liga;100 Tsd. €Letzte Änderung: 08.11.2022;Tsd. €;Letzte Änderung: 08.11.2022;200 Tsd. €;10.06.2021;27;1,73 m;Kroatien;Linksaußen;;;;01.08.2016;31.05.2023;;;;;;0;0;;0;;0;;;1;0,00;-;-;-;1;-;-;-;-;-;-;8'
Kroatien;20230422162458;https://www.transfermarkt.ch/ivan-saranic/profil/spieler/665274;19;Ivan Saranic;SuperSport HNL;NK Varazdin;1.Liga;800 Tsd. €Letzte Änderung: 15.12.2022;Tsd. €;Letzte Änderung: 15.12.2022;1,50 Mio. €;10.06.2021;19;1,85 m;Kroatien;Rechtsaußen;links;MSports PRO;Puma;20.01.2023;14.06.2023;;Kroatien U20;;2;0;0;4;;0;;0;;;3;1,00;-;-;-;3;-;-;-;-;-;-;42'
Kroatien;20230422162517;https://www.transfermarkt.ch/michele-sego/profil/spieler/371012;11;Michele Sego;SuperSport HNL;NK Varazdin;1.Liga;750 Tsd. €Letzte Änderung: 08.11.2022;Tsd. €;Letzte Änderung: 08.11.2022;750 Tsd. €;30.12.2021;22;1,78 m;Kroatien;Rechtsaußen;rechts;Niagara Sports Company;;13.07.2022;31.05.2024;;Kroatien U21;;4;0;66;61;;18;;0;;;22;1,23;3;3;-;3;10;1;-;1;-;532';1.596'
Kroatien;20230422162537;https://www.transfermarkt.ch/lovro-banovec/profil/spieler/937973;15;Lovro Banovec;SuperSport HNL;NK Varazdin;1.Liga;350 Tsd. €Letzte Änderung: 08.11.2022;Tsd. €;Letzte Änderung: 08.11.2022;350 Tsd. €;14.06.2022;21;;Kroatien;Rechtsaußen;rechts;UT s.r.o;;29.07.2022;15.06.2023;;;;;;19;23;;16;;0;;;19;1,26;-;5;-;14;6;1;-;-;-;-;565'
Kroatien;20230422162602;https://www.transfermarkt.ch/dimitar-mitrovski/profil/spieler/386794;17;Dimitar Mitrovski;SuperSport HNL;NK Varazdin;1.Liga;250 Tsd. €Letzte Änderung: 15.12.2022;Tsd. €;Letzte Änderung: 15.12.2022;250 Tsd. €;17.05.2022;24;1,76 m;Nordmazedonien;Rechtsaußen;links;GP3 MT Sports Management;;26.01.2023;30.06.2023;;;Nordmazed. U21;11;6;0;11;;0;;0;;;5;1,20;-;-;-;5;-;-;-;-;-;-;105'
Kroatien;20230422162619;https://www.transfermarkt.ch/noa-vugrinec/profil/spieler/921254;16;Noa Vugrinec;SuperSport HNL;NK Varazdin;1.Liga;50 Tsd. €Letzte Änderung: 08.11.2022;Tsd. €;Letzte Änderung: 08.11.2022;50 Tsd. €;08.11.2022;20;;Kroatien;Rechtsaußen;;;;01.07.2021;31.05.2024;;;;;;3;3;;0;;0;;;3;1,33;-;-;-;2;1;-;-;-;-;-;88'
Kroatien;20230422162649;https://www.transfermarkt.ch/andris-herrera/profil/spieler/295048;30;Andris Herrera;SuperSport HNL;NK Varazdin;1.Liga;350 Tsd. €Letzte Änderung: 08.11.2022;Tsd. €;Letzte Änderung: 08.11.2022;400 Tsd. €;30.12.2021;26;1,75 m;Venezuela;Hängende Spitze;rechts;JGS;;02.02.2021;15.06.2023;;;Venezuela U17;2;0;31;32;;3;;0;;;20;1,30;-;1;-;11;7;4;1;-;-;-;834'
Kroatien;20230422162708;https://www.transfermarkt.ch/fran-brodic/profil/spieler/226060;7;Fran Brodic;SuperSport HNL;NK Varazdin;1.Liga;550 Tsd. €Letzte Änderung: 08.11.2022;Tsd. €;Letzte Änderung: 08.11.2022;550 Tsd. €;08.11.2022;26;1,80 m;Kroatien;Mittelstürmer;beidfüßig;Marjan Sisic;;06.07.2022;31.05.2023;;;Kroatien U21;1;0;90;83;;35;;0;;;28;1,39;10;2;-;2;19;2;-;-;1;216';2.157'
Kroatien;20230422162730;https://www.transfermarkt.ch/karlo-peric/profil/spieler/697091;27;Karlo Peric;SuperSport HNL;NK Varazdin;1.Liga;400 Tsd. €Letzte Änderung: 08.11.2022;Tsd. €;Letzte Änderung: 08.11.2022;500 Tsd. €;06.06.2022;22;;Kroatien;Mittelstürmer;;Niagara Sports Company;;06.07.2022;15.06.2023;;;Kroatien U20;1;0;3;7;;6;;0;;;11;1,18;1;1;-;10;2;-;-;-;-;178';178'
Kroatien;20230422162753;https://www.transfermarkt.ch/niko-domjanic/profil/spieler/937737;29;Niko Domjanic;SuperSport HNL;NK Varazdin;1.Liga;300 Tsd. €Letzte Änderung: 08.11.2022;Tsd. €;Letzte Änderung: 08.11.2022;300 Tsd. €;08.11.2022;20;;Kroatien;Mittelstürmer;;TRUEFOOTBALLSTORY;;03.11.2021;31.12.2024;Kroatien U20;;;1;0;0;2;;6;;0;;;10;1,00;2;-;-;10;-;-;-;-;-;30';60'
Kroatien;20230422162819;https://www.transfermarkt.ch/lovro-majkic/profil/spieler/494847;21;Lovro Majkic;SuperSport HNL;NK Istra;1.Liga;300 Tsd. €Letzte Änderung: 08.11.2022;Tsd. €;Letzte Änderung: 08.11.2022;300 Tsd. €;08.11.2022;23;1,86 m;Kroatien;Torwart;rechts;;;30.07.2018;30.06.2025;;;;;;97;97;17;;;0;30;14;28;1,29;-;;-;-;-;5;-;-;;;2.520'
Kroatien;20230422162843;https://www.transfermarkt.ch/marijan-coric/profil/spieler/263065;1;Marijan Coric;SuperSport HNL;NK Istra;1.Liga;100 Tsd. €Letzte Änderung: 19.12.2021;Tsd. €;Letzte Änderung: 19.12.2021;100 Tsd. €;07.01.2015;28;2,04 m;Kroatien;Torwart;rechts;Majstro Sports;;18.01.2023;30.06.2024;;;;;;0;0;0;;;0;-;-;-;-;-;;-;-;-;-;-;-;;;-
Kroatien;20230422162908;https://www.transfermarkt.ch/jan-paus-kunst/profil/spieler/830280;40;Jan Paus-Kunst;SuperSport HNL;NK Istra;1.Liga;50 Tsd. €Letzte Änderung: 08.11.2022;Tsd. €;Letzte Änderung: 08.11.2022;50 Tsd. €;28.12.2020;21;1,93 m;Kroatien;Torwart;links;AGAPE;;04.08.2020;30.06.2023;;;;;;0;0;0;;;0;-;-;-;-;-;;-;-;-;-;-;-;;;-
Kroatien;20230422162930;https://www.transfermarkt.ch/ante-majstorovic/profil/spieler/207025;45;Ante Majstorovic;SuperSport HNL;NK Istra;1.Liga;600 Tsd. €Letzte Änderung: 07.10.2022;Tsd. €;Letzte Änderung: 07.10.2022;2,50 Mio. €;28.12.2020;29;1,85 m;Kroatien;Innenverteidiger;rechts;Ankos;;02.03.2023;15.06.2024;;;;;;14;7;;0;;0;;;1;0,00;-;-;-;-;1;-;-;-;-;-;45'
Kroatien;20230422162952;https://www.transfermarkt.ch/dario-maresic/profil/spieler/307807;23;Dario Maresic;SuperSport HNL;NK Istra;1.Liga;500 Tsd. €Letzte Änderung: 08.11.2022;Tsd. €;Letzte Änderung: 08.11.2022;4,00 Mio. €;14.06.2018;23;1,83 m;Österreich;Innenverteidiger;beidfüßig;ROGON;Nike;12.07.2022;30.06.2023;;;Österreich U21;21;1;62;60;;4;http://www.instagram.com/dakii.29/;0;;;20;1,25;1;-;-;2;3;3;1;-;-;1.571';1.571'
Kroatien;20230422163013;https://www.transfermarkt.ch/einar-galilea/profil/spieler/251046;8;Einar Galilea;SuperSport HNL;NK Istra;1.Liga;400 Tsd. €Letzte Änderung: 08.11.2022;Tsd. €;Letzte Änderung: 08.11.2022;400 Tsd. €;06.06.2022;28;1,85 m;Spanien;Innenverteidiger;links;IDUB GLOBAL;;07.07.2021;30.06.2023;;;;;;86;85;;7;;0;;;26;1,27;2;-;-;1;1;8;-;-;-;1.108';2.216'
Kroatien;20230422163054;https://www.transfermarkt.ch/luka-bradaric/profil/spieler/665263;33;Luka Bradaric;SuperSport HNL;NK Istra;1.Liga;150 Tsd. €Letzte Änderung: 08.11.2022;Tsd. €;Letzte Änderung: 08.11.2022;150 Tsd. €;08.11.2022;19;;Kroatien;Innenverteidiger;;;;08.07.2022;30.06.2025;;Kroatien U20;;0;0;10;10;;0;;0;;;;;;;;;;;;;;;
Kroatien;20230422163120;https://www.transfermarkt.ch/iurie-iovu/profil/spieler/619353;20;Iurie Iovu;SuperSport HNL;NK Istra;1.Liga;50 Tsd. €Letzte Änderung: 08.11.2022;Tsd. €;Letzte Änderung: 08.11.2022;100 Tsd. €;23.06.2022;20;1,96 m;Moldawien;Innenverteidiger;rechts;PURE;;31.01.2023;30.06.2025;;Moldawien U21;;8;1;5;4;;0;http://www.instagram.com/iurie_02/;0;;;1;1,00;-;-;-;-;-;-;1;-;-;-;76'
Kroatien;20230422163136;https://www.transfermarkt.ch/luka-marin/profil/spieler/434558;14;Luka Marin;SuperSport HNL;NK Istra;1.Liga;300 Tsd. €Letzte Änderung: 08.11.2022;Tsd. €;Letzte Änderung: 08.11.2022;350 Tsd. €;30.12.2021;25;1,86 m;Kroatien;Linker Verteidiger;links;MSports PRO;;16.07.2021;30.06.2023;;;;;;55;56;;11;;0;;;22;1,18;1;2;-;6;6;4;-;-;-;1.458';1.458'
Kroatien;20230422163157;https://www.transfermarkt.ch/mihael-rovis/profil/spieler/909610;32;Mihael Rovis;SuperSport HNL;NK Istra;1.Liga;250 Tsd. €Letzte Änderung: 08.11.2022;Tsd. €;Letzte Änderung: 08.11.2022;250 Tsd. €;08.11.2022;21;1,80 m;Kroatien;Linker Verteidiger;links;SEG;;01.07.2021;30.06.2025;;Kroatien U20;;0;0;17;17;;0;;1;;;9;1,33;-;-;-;4;6;2;-;-;-;-;443'
Kroatien;20230422163213;https://www.transfermarkt.ch/advan-kadusic/profil/spieler/318829;97;Advan Kadusic;SuperSport HNL;NK Istra;1.Liga;700 Tsd. €Letzte Änderung: 08.11.2022;Tsd. €;Letzte Änderung: 08.11.2022;1,00 Mio. €;06.01.2021;25;1,78 m;Bosnien-Herzegowina;Rechter Verteidiger;rechts;K3 Sportmanagement GmbH;;25.07.2022;30.06.2025;;;Bosnien;3;0;96;91;;7;;0;;;26;1,42;-;2;-;-;14;3;-;-;-;-;2.202'
Kroatien;20230422163235;https://www.transfermarkt.ch/luka-hujber/profil/spieler/510256;2;Luka Hujber;SuperSport HNL;NK Istra;1.Liga;500 Tsd. €Letzte Änderung: 08.11.2022;Tsd. €;Letzte Änderung: 08.11.2022;500 Tsd. €;08.11.2022;23;1,71 m;Kroatien;Rechter Verteidiger;rechts;Germania Sportagentur GmbH;;04.09.2020;30.06.2024;;;Kroatien U21;3;0;86;84;;11;;0;;;26;1,19;1;2;-;1;3;8;-;-;-;2.192';2.192'
Kroatien;20230422163251;https://www.transfermarkt.ch/oleksandr-petrusenko/profil/spieler/461657;16;Oleksandr Petrusenko;SuperSport HNL;NK Istra;1.Liga;500 Tsd. €Letzte Änderung: 08.11.2022;Tsd. €;Letzte Änderung: 08.11.2022;500 Tsd. €;08.11.2022;25;1,81 m;Ukraine;Defensives Mittelfeld;rechts;ProStar;;09.08.2022;30.06.2025;;;Ukraine U21;1;0;92;92;;4;http://www.instagram.com/petrus_9/;0;;;24;1,42;-;1;-;1;2;4;-;-;-;-;2.081'
Kroatien;20230422163306;https://www.transfermarkt.ch/tomislav-duvnjak/profil/spieler/580482;6;Tomislav Duvnjak;SuperSport HNL;NK Istra;1.Liga;350 Tsd. €Letzte Änderung: 08.11.2022;Tsd. €;Letzte Änderung: 08.11.2022;450 Tsd. €;30.12.2021;20;;Kroatien;Defensives Mittelfeld;;;;05.07.2022;30.06.2025;Kroatien U20;;;1;0;10;11;;0;;0;;;;;;;;;;;;;;;
Kroatien;20230422163332;https://www.transfermarkt.ch/frano-mlinar/profil/spieler/123638;4;Frano Mlinar;SuperSport HNL;NK Istra;1.Liga;250 Tsd. €Letzte Änderung: 08.11.2022;Tsd. €;Letzte Änderung: 08.11.2022;1,00 Mio. €;11.07.2013;31;1,82 m;Kroatien;Defensives Mittelfeld;rechts;PROSPORTM;;01.07.2021;30.06.2024;;;Kroatien U21;2;0;83;73;;4;;0;;;25;1,36;-;1;-;1;14;5;-;1;-;-;1.897'
Kroatien;20230422163349;https://www.transfermarkt.ch/slavko-blagojevic/profil/spieler/46021;7;Slavko Blagojevic;SuperSport HNL;NK Istra;1.Liga;50 Tsd. €Letzte Änderung: 08.11.2022;Tsd. €;Letzte Änderung: 08.11.2022;850 Tsd. €;11.03.2014;36;1,79 m;Kroatien;Defensives Mittelfeld;beidfüßig;;;24.01.2020;30.06.2024;;;;;;0;0;;0;;0;;;1;1,00;-;-;-;1;-;-;-;-;-;-;-
Kroatien;20230422163416;https://www.transfermarkt.ch/antonio-mauric/profil/spieler/945489;35;Antonio Mauric;SuperSport HNL;NK Istra;1.Liga;50 Tsd. €Letzte Änderung: 08.11.2022;Tsd. €;Letzte Änderung: 08.11.2022;50 Tsd. €;06.06.2022;19;;Kroatien;Defensives Mittelfeld;;Germania Sportagentur GmbH;;01.07.2022;30.06.2026;;;;;;10;10;;0;;0;;;;;;;;;;;;;;;
Kroatien;20230422163446;https://www.transfermarkt.ch/facundo-caseres/profil/spieler/829434;5;Facundo Cáseres;SuperSport HNL;NK Istra;1.Liga;600 Tsd. €Letzte Änderung: 08.11.2022;Tsd. €;Letzte Änderung: 08.11.2022;600 Tsd. €;08.11.2022;21;1,78 m;Argentinien;Zentrales Mittelfeld;rechts;SP;;21.08.2021;30.06.2023;;;;;;86;86;;21;;0;;;26;1,42;2;4;-;1;7;4;-;-;-;1.119';2.237'
Kroatien;20230422163515;https://www.transfermarkt.ch/abdallahi-mahmoud/profil/spieler/615636;27;Abdallahi Mahmoud;SuperSport HNL;NK Istra;1.Liga;600 Tsd. €Letzte Änderung: 29.12.2022;Tsd. €;Letzte Änderung: 29.12.2022;800 Tsd. €;01.08.2022;22;1,87 m;Mauretanien;Zentrales Mittelfeld;rechts;Oscar Bentancourt;;19.01.2023;30.06.2023;;Mauretanien;;21;1;31;34;;0;;0;;;11;1,45;-;-;-;7;4;3;-;-;-;-;395'
Kroatien;20230422163531;https://www.transfermarkt.ch/unai-naveira/profil/spieler/625046;90;Unai Naveira;SuperSport HNL;NK Istra;1.Liga;50 Tsd. €Letzte Änderung: 29.12.2022;Tsd. €;Letzte Änderung: 29.12.2022;50 Tsd. €;12.08.2021;21;1,83 m;Spanien;Zentrales Mittelfeld;rechts;;;31.01.2023;30.06.2023;;;;;;0;0;;0;;0;;;-;-;-;-;-;-;-;-;-;-;-;-;-
Kroatien;20230422163555;https://www.transfermarkt.ch/reda-boultam/profil/spieler/360516;10;Reda Boultam;SuperSport HNL;NK Istra;1.Liga;500 Tsd. €Letzte Änderung: 08.11.2022;Tsd. €;Letzte Änderung: 08.11.2022;500 Tsd. €;08.11.2022;25;1,87 m;Niederlande;Offensives Mittelfeld;beidfüßig;PURE;adidas;31.08.2022;30.06.2023;;;Niederlande U18;1;0;64;60;;18;http://www.instagram.com/redaboultam/;0;;;19;1,32;2;2;-;5;14;3;-;-;-;598';1.196'
Kroatien;20230422163610;https://www.transfermarkt.ch/matej-vuk/profil/spieler/371004;9;Matej Vuk;SuperSport HNL;NK Istra;1.Liga;200 Tsd. €Letzte Änderung: 08.11.2022;Tsd. €;Letzte Änderung: 08.11.2022;850 Tsd. €;10.06.2021;22;1,83 m;Kroatien;Linksaußen;rechts;GAMMA SPORT;;18.01.2023;30.06.2025;;;Kroatien U21;1;0;30;28;;3;;0;;;;;;;;;;;;;;;
Kroatien;20230422163631;https://www.transfermarkt.ch/lovre-knezevic/profil/spieler/460889;22;Lovre Knezevic;SuperSport HNL;NK Istra;1.Liga;150 Tsd. €Letzte Änderung: 08.11.2022;Tsd. €;Letzte Änderung: 08.11.2022;250 Tsd. €;31.05.2022;24;1,86 m;Kroatien;Linksaußen;links;Soccer11;;11.07.2022;30.06.2023;;;;;;0;0;;0;;1;;;1;0,00;-;-;-;1;-;-;-;-;-;-;12'
Kroatien;20230422163652;https://www.transfermarkt.ch/kristijan-kopljar/profil/spieler/1034285;17;Kristijan Kopljar;SuperSport HNL;NK Istra;1.Liga;50 Tsd. €Letzte Änderung: 08.11.2022;Tsd. €;Letzte Änderung: 08.11.2022;50 Tsd. €;08.11.2022;21;;Kroatien;Linksaußen;;;;06.07.2022;30.06.2023;;;;;;0;2;;0;;0;;;;;;;;;;;;;;;
Kroatien;20230422163721;https://www.transfermarkt.ch/mateo-lisica/profil/spieler/665275;34;Mateo Lisica;SuperSport HNL;NK Istra;1.Liga;500 Tsd. €Letzte Änderung: 08.11.2022;Tsd. €;Letzte Änderung: 08.11.2022;500 Tsd. €;28.12.2020;19;1,78 m;Kroatien;Rechtsaußen;rechts;SEG;;24.04.2020;30.06.2026;;;Kroatien U19;6;1;7;11;;0;;0;;;10;1,60;-;-;-;8;2;-;-;-;-;-;296'
Kroatien;20230422163736;https://www.transfermarkt.ch/darwin-matheus/profil/spieler/618070;15;Darwin Matheus;SuperSport HNL;NK Istra;1.Liga;200 Tsd. €Letzte Änderung: 29.11.2022;Tsd. €;Letzte Änderung: 29.11.2022;250 Tsd. €;01.04.2020;22;1,70 m;Venezuela;Rechtsaußen;links;Agencia Secasports;;20.01.2023;30.06.2025;;;;;;15;22;;15;;0;;;7;0,86;2;-;-;5;-;-;-;-;-;128';255'
Kroatien;20230422163758;https://www.transfermarkt.ch/monsef-bakrar/profil/spieler/854382;11;Monsef Bakrar;SuperSport HNL;NK Istra;1.Liga;400 Tsd. €Letzte Änderung: 08.11.2022;Tsd. €;Letzte Änderung: 08.11.2022;400 Tsd. €;08.11.2022;22;;Algerien;Mittelstürmer;;Westland Group;;26.07.2022;30.06.2025;;Algerien U20;;6;2;41;45;;26;;0;;;;;;;;;;;;;;;
Kroatien;20230422163819;https://www.transfermarkt.ch/zoran-josipovic/profil/spieler/186473;18;Zoran Josipovic;SuperSport HNL;NK Istra;1.Liga;300 Tsd. €Letzte Änderung: 30.11.2022;Tsd. €;Letzte Änderung: 30.11.2022;475 Tsd. €;08.01.2018;27;1,91 m;Schweiz;Mittelstürmer;links;Sport Assist di Petar Strugar;;19.01.2023;30.06.2025;;;Schweiz U20;0;0;8;9;;0;;0;;;5;1,40;-;-;-;4;1;-;-;-;-;-;99'
Kroatien;20230422163838;https://www.transfermarkt.ch/ante-erceg/profil/spieler/131303;50;Ante Erceg;SuperSport HNL;NK Istra;1.Liga;250 Tsd. €Letzte Änderung: 08.11.2022;Tsd. €;Letzte Änderung: 08.11.2022;1,75 Mio. €;23.10.2017;33;1,80 m;Kroatien;Mittelstürmer;rechts;Vukmil Vukmirica;;04.08.2022;30.06.2023;;;;;;54;53;;38;;0;;;17;1,65;9;1;-;3;8;6;1;-;-;138';1.243'
Kroatien;20230422163909;https://www.transfermarkt.ch/lovre-rogic/profil/spieler/314616;95;Lovre Rogic;SuperSport HNL;HNK Sibenik;1.Liga;350 Tsd. €Letzte Änderung: 08.11.2022;Tsd. €;Letzte Änderung: 08.11.2022;350 Tsd. €;30.12.2021;27;1,90 m;Kroatien;Torwart;rechts;Top Sport Medium;;24.07.2018;30.06.2023;;;;;;100;98;25;;;0;34;9;30;0,73;-;;-;-;1;2;-;-;;;2.634'
Kroatien;20230422163933;https://www.transfermarkt.ch/antonio-djakovic/profil/spieler/615107;1;Antonio Djakovic;SuperSport HNL;HNK Sibenik;1.Liga;200 Tsd. €Letzte Änderung: 08.11.2022;Tsd. €;Letzte Änderung: 08.11.2022;200 Tsd. €;06.06.2022;21;1,90 m;Kroatien;Torwart;;;;-;15.06.2024;;;;;;0;2;0;;;0;;;;;;;;;;;;;;;
Kroatien;20230422163958;https://www.transfermarkt.ch/luka-simunovic/profil/spieler/346524;;Luka Simunovic;SuperSport HNL;HNK Sibenik;1.Liga;600 Tsd. €Letzte Änderung: 30.11.2022;Tsd. €;Letzte Änderung: 30.11.2022;1,00 Mio. €;28.12.2019;25;1,85 m;Kroatien;Innenverteidiger;rechts;Tomislav Zivko;;08.03.2022;30.06.2024;;;;;;;;;;;0;;;;;;;;;;;;;;;
Kroatien;20230422164021;https://www.transfermarkt.ch/mislav-matic/profil/spieler/651388;4;Mislav Matic;SuperSport HNL;HNK Sibenik;1.Liga;400 Tsd. €Letzte Änderung: 08.11.2022;Tsd. €;Letzte Änderung: 08.11.2022;400 Tsd. €;07.06.2021;23;1,95 m;Kroatien;Innenverteidiger;rechts;;;22.07.2022;30.06.2024;Kroatien U21;;;2;0;90;87;;15;;0;;;27;0,81;1;2;-;1;3;6;-;-;-;2.273';2.273'
Kroatien;20230422164043;https://www.transfermarkt.ch/stefan-peric/profil/spieler/223973;5;Stefan Peric;SuperSport HNL;HNK Sibenik;1.Liga;400 Tsd. €Letzte Änderung: 08.11.2022;Tsd. €;Letzte Änderung: 08.11.2022;400 Tsd. €;30.12.2021;26;1,87 m;Österreich;Innenverteidiger;rechts;Familienangehörige;;01.07.2021;15.06.2025;;;Österreich U21;1;0;90;85;;5;;0;;;27;0,74;1;-;-;-;4;5;-;-;-;2.291';2.291'
Kroatien;20230422164101;https://www.transfermarkt.ch/nikola-djoric/profil/spieler/655338;33;Nikola Djoric;SuperSport HNL;HNK Sibenik;1.Liga;250 Tsd. €Letzte Änderung: 10.11.2022;Tsd. €;Letzte Änderung: 10.11.2022;250 Tsd. €;19.06.2022;23;1,92 m;Serbien;Innenverteidiger;rechts;;;23.01.2023;30.06.2023;;;;;;42;40;;0;;0;;;9;0,78;-;-;-;4;4;2;-;-;-;-;434'
Kroatien;20230422164130;https://www.transfermarkt.ch/juan-camilo-mesa/profil/spieler/624919;2;Juan Camilo Mesa;SuperSport HNL;HNK Sibenik;1.Liga;200 Tsd. €Letzte Änderung: 08.11.2022;Tsd. €;Letzte Änderung: 08.11.2022;250 Tsd. €;28.12.2020;25;1,84 m;Kolumbien;Innenverteidiger;rechts;;;14.07.2022;15.06.2023;;;Kolumbien U23;0;0;77;75;;5;;0;;;;;;;;;;;;;;;
Kroatien;20230422164150;https://www.transfermarkt.ch/doni-grdic/profil/spieler/706774;25;Doni Grdic;SuperSport HNL;HNK Sibenik;1.Liga;150 Tsd. €Letzte Änderung: 30.12.2022;Tsd. €;Letzte Änderung: 30.12.2022;150 Tsd. €;30.12.2022;21;1,90 m;Australien;Innenverteidiger;;;;01.07.2020;15.06.2024;;;Australien U23;0;0;12;10;;0;;0;;;;;;;;;;;;;;;
Kroatien;20230422164211;https://www.transfermarkt.ch/david-mina/profil/spieler/572817;17;David Mina;SuperSport HNL;HNK Sibenik;1.Liga;500 Tsd. €Letzte Änderung: 08.11.2022;Tsd. €;Letzte Änderung: 08.11.2022;500 Tsd. €;08.11.2022;24;1,77 m;Kolumbien;Linker Verteidiger;links;ARGENTUM SPORT;;28.01.2021;30.06.2025;;;;;;77;72;;10;;0;;;26;0,81;1;1;1;3;7;5;-;-;-;1.943';1.943'
Kroatien;20230422164233;https://www.transfermarkt.ch/josip-kvesic/profil/spieler/101042;3;Josip Kvesic;SuperSport HNL;HNK Sibenik;1.Liga;100 Tsd. €Letzte Änderung: 08.11.2022;Tsd. €;Letzte Änderung: 08.11.2022;650 Tsd. €;22.07.2015;32;1,79 m;Bosnien-Herzegowina;Linker Verteidiger;links;AGAPE;;18.08.2020;30.06.2023;;;Bosnien;0;0;17;23;;0;;0;;;12;0,92;-;-;-;7;3;1;-;-;-;-;611'
Kroatien;20230422164254;https://www.transfermarkt.ch/martin-pajic/profil/spieler/470628;24;Martin Pajic;SuperSport HNL;HNK Sibenik;1.Liga;200 Tsd. €Letzte Änderung: 08.11.2022;Tsd. €;Letzte Änderung: 08.11.2022;500 Tsd. €;11.01.2022;23;1,84 m;Kroatien;Rechter Verteidiger;rechts;PFN;;22.07.2022;15.06.2024;;;Kroatien U20;2;0;0;0;;0;;0;;;;;;;;;;;;;;;
Kroatien;20230422164313;https://www.transfermarkt.ch/dario-canadjija/profil/spieler/193998;77;Dario Canadjija;SuperSport HNL;HNK Sibenik;1.Liga;400 Tsd. €Letzte Änderung: 09.12.2022;Tsd. €;Letzte Änderung: 09.12.2022;1,00 Mio. €;03.03.2013;29;1,76 m;Kroatien;Defensives Mittelfeld;rechts;VPA Sports;;27.01.2023;15.06.2023;;;Kroatien U21;2;2;100;86;;0;;0;;;12;0,92;-;-;-;-;10;1;-;-;-;-;932'
Kroatien;20230422164334;https://www.transfermarkt.ch/iker-pozo/profil/spieler/445096;21;Iker Pozo;SuperSport HNL;HNK Sibenik;1.Liga;300 Tsd. €Letzte Änderung: 22.03.2022;Tsd. €;Letzte Änderung: 22.03.2022;400 Tsd. €;31.12.2020;22;1,76 m;Spanien;Defensives Mittelfeld;;Niagara Sports Company;;07.02.2023;30.06.2023;;;;;;0;14;;0;http://www.instagram.com/ikerpozo6/;0;;;5;0,20;-;-;-;5;-;1;-;-;-;-;127'
Kroatien;20230422164357;https://www.transfermarkt.ch/marko-djira/profil/spieler/357791;44;Marko Djira;SuperSport HNL;HNK Sibenik;1.Liga;300 Tsd. €Letzte Änderung: 08.11.2022;Tsd. €;Letzte Änderung: 08.11.2022;1,50 Mio. €;27.12.2019;23;1,71 m;Kroatien;Defensives Mittelfeld;links;VPA Sports;;02.02.2023;15.06.2023;;;Kroatien U21;0;0;73;69;;0;;0;;;10;1,10;-;-;-;2;6;2;-;-;-;-;684'
