league_country,scraping_time,link,no,name,league,club,league_level,age,height,nationality,position,foot,consultancy,supplier,club_since,contract_until,international,former_international,international_games,international_goals,market_value,market_value_currency,market_value_latest_correction,highest_market_value,highest_market_value_date,starting_eleven_quote,minutes_quote,penalty_saves_quote,goal_participation_quote,instagram,injury,goals_conceded,clean_sheets,games,points_per_game,goals,assists,own_goals,ins,outs,yellow_cards,yellow_red_cards,red_cards,penalty_goals,minutes_per_goal,minutes
Schweiz,20230420233223,https://www.transfermarkt.ch/marco-burch/profil/spieler/479268,46,Marco Burch,Super League,FC Luzern,1.Liga,22,"1,86 m",Schweiz,Innenverteidiger,rechts,Footuro AG,,01.07.2019,30.06.2024,Schweiz U21,,11,1,"4,00 Mio. €Letzte Änderung: 28.03.2023",Mio. €,Letzte Änderung: 28.03.2023,"5,00 Mio. €",03.01.2022,64,64,,9,,,,,18,"1,50",3,1,-,-,-,3,-,-,-,540',1.620'
Schweiz,20230420233238,https://www.transfermarkt.ch/luca-jaquez/profil/spieler/539798,4,Luca Jaquez,Super League,FC Luzern,1.Liga,19,"1,87 m",Schweiz,Innenverteidiger,,sportsfamilyoffice,,27.01.2022,30.06.2026,Schweiz U20,,3,0,500 Tsd. €Letzte Änderung: 10.11.2022,Tsd. €,Letzte Änderung: 10.11.2022,500 Tsd. €,10.11.2022,21,17,,0,,,,,7,"1,86",-,-,-,1,3,1,-,-,-,-,422'
Schweiz,20230420233253,https://www.transfermarkt.ch/ismajl-beka/profil/spieler/452560,30,Ismajl Beka,Super League,FC Luzern,1.Liga,23,"1,97 m",Kosovo,Innenverteidiger,links,Sport 11 AG,,31.08.2022,30.06.2025,,Kosovo U19,5,0,400 Tsd. €Letzte Änderung: 28.03.2023,Tsd. €,Letzte Änderung: 28.03.2023,400 Tsd. €,28.03.2023,48,50,,5,,,,,14,"1,36",-,2,-,3,-,5,-,-,-,-,1.040'
Schweiz,20230420233309,https://www.transfermarkt.ch/denis-simani/profil/spieler/135344,5,Denis Simani,Super League,FC Luzern,1.Liga,31,"1,87 m",Albanien,Innenverteidiger,rechts,ESHA,,05.01.2022,30.06.2024,,Albanien U21,0,0,200 Tsd. €Letzte Änderung: 28.03.2023,Tsd. €,Letzte Änderung: 28.03.2023,350 Tsd. €,28.12.2020,75,75,,0,,,,,21,"1,19",-,-,1,-,-,8,-,1,-,-,1.890'
Schweiz,20230420233322,https://www.transfermarkt.ch/thoma-monney/profil/spieler/608154,24,Thoma Monney,Super League,FC Luzern,1.Liga,21,"1,88 m",Schweiz,Innenverteidiger,,FAIRSPORT ASSOCIATION,,01.07.2021,30.06.2024,,Schweiz U17,2,1,100 Tsd. €Letzte Änderung: 10.11.2022,Tsd. €,Letzte Änderung: 10.11.2022,100 Tsd. €,23.06.2021,,,,,,,,,,,,,,,,,,,,,
Schweiz,20230420233338,https://www.transfermarkt.ch/martin-frydek/profil/spieler/146710,13,Martin Frydek,Super League,FC Luzern,1.Liga,31,"1,79 m",Tschechien,Linker Verteidiger,links,SPORT INVEST,,12.10.2020,30.06.2024,,Tschechien,7,0,400 Tsd. €Letzte Änderung: 10.11.2022,Tsd. €,Letzte Änderung: 10.11.2022,"2,25 Mio. €",16.10.2016,75,73,,13,,,,,21,"1,38",3,3,-,-,-,4,1,-,-,614',1.842'
Schweiz,20230420233355,https://www.transfermarkt.ch/leny-meyer/profil/spieler/678843,33,Leny Meyer,Super League,FC Luzern,1.Liga,18,"1,82 m",Schweiz,Linker Verteidiger,,,,01.07.2022,30.06.2025,Schweiz U19,,5,0,100 Tsd. €Letzte Änderung: 28.03.2023,Tsd. €,Letzte Änderung: 28.03.2023,100 Tsd. €,28.03.2023,7,7,,0,,,,,4,"2,25",-,-,-,2,1,-,-,-,-,-,186'
Schweiz,20230420233413,https://www.transfermarkt.ch/mohamed-drager/profil/spieler/192167,2,Mohamed Dräger,Super League,FC Luzern,1.Liga,26,"1,81 m",Tunesien,Rechter Verteidiger,rechts,ROGON,,02.02.2022,30.06.2023,Tunesien,,37,3,"1,30 Mio. €Letzte Änderung: 10.11.2022",Mio. €,Letzte Änderung: 10.11.2022,"2,50 Mio. €",02.10.2019,75,72,,9,http://www.instagram.com/mohamed_draeger/,,,,23,"1,52",3,1,-,2,8,4,2,-,-,602',1.807'
Schweiz,20230420233430,https://www.transfermarkt.ch/severin-ottiger/profil/spieler/583026,74,Severin Ottiger,Super League,FC Luzern,1.Liga,20,"1,83 m",Schweiz,Rechter Verteidiger,rechts,Footuro AG,,01.07.2021,30.06.2024,Schweiz U20,,3,0,300 Tsd. €Letzte Änderung: 10.11.2022,Tsd. €,Letzte Änderung: 10.11.2022,300 Tsd. €,08.06.2022,11,11,,2,,,,,4,"1,50",-,1,-,1,1,2,-,-,-,-,268'
Schweiz,20230420233445,https://www.transfermarkt.ch/ardon-jashari/profil/spieler/608172,6,Ardon Jashari,Super League,FC Luzern,1.Liga,20,"1,81 m",Schweiz,Defensives Mittelfeld,links,Familienangehörige,,27.01.2022,30.06.2026,Schweiz U21,,3,0,"6,00 Mio. €Letzte Änderung: 28.03.2023",Mio. €,Letzte Änderung: 28.03.2023,"6,00 Mio. €",28.03.2023,96,96,,11,,,,,27,"1,33",1,4,-,-,1,3,1,-,-,2.421',2.421'
Schweiz,20230420233458,https://www.transfermarkt.ch/mamady-diambou/profil/spieler/671593,15,Mamady Diambou,Super League,FC Luzern,1.Liga,20,"1,76 m",Mali,Defensives Mittelfeld,rechts,CAA Stellar,,04.01.2023,30.06.2023,Mali U23,,0,0,"2,00 Mio. €Letzte Änderung: 10.11.2022",Mio. €,Letzte Änderung: 10.11.2022,"2,00 Mio. €",16.12.2021,25,24,,0,http://www.instagram.com/mamadydiambou6/,,,,9,"1,67",-,-,-,6,3,1,-,-,-,-,255'
Schweiz,20230420233515,https://www.transfermarkt.ch/nicky-beloko/profil/spieler/382774,18,Nicky Beloko,Super League,FC Luzern,1.Liga,23,"1,84 m",Schweiz,Zentrales Mittelfeld,rechts,GOAL CLUB,adidas,06.07.2022,30.06.2025,Schweiz U21,,2,0,"1,00 Mio. €Letzte Änderung: 28.03.2023",Mio. €,Letzte Änderung: 28.03.2023,"1,00 Mio. €",28.03.2023,82,77,,7,http://www.instagram.com/medjabelokonicky/,,,,23,"1,26",2,1,-,-,6,10,-,-,-,969',1.937'
Schweiz,20230420233529,https://www.transfermarkt.ch/noah-rupp/profil/spieler/622023,41,Noah Rupp,Super League,FC Luzern,1.Liga,19,"1,84 m",Schweiz,Zentrales Mittelfeld,,Footuro AG,adidas,08.10.2021,30.06.2024,Schweiz U20,,3,1,400 Tsd. €Letzte Änderung: 28.03.2023,Tsd. €,Letzte Änderung: 28.03.2023,500 Tsd. €,08.06.2022,0,0,,0,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-
Schweiz,20230420233544,https://www.transfermarkt.ch/lorik-emini/profil/spieler/410871,31,Lorik Emini,Super League,FC Luzern,1.Liga,23,"1,76 m",Kosovo,Zentrales Mittelfeld,,Footuro AG,,24.01.2020,30.06.2023,,Kosovo,1,0,200 Tsd. €Letzte Änderung: 28.03.2023,Tsd. €,Letzte Änderung: 28.03.2023,"1,00 Mio. €",23.06.2021,7,8,,0,,unbekannte VerletzungRückkehr unbekannt,,,6,"1,33",-,-,-,4,1,2,-,-,-,-,201'
Schweiz,20230420233603,https://www.transfermarkt.ch/pius-dorn/profil/spieler/192166,20,Pius Dorn,Super League,FC Luzern,1.Liga,26,"1,78 m",Deutschland,Rechtes Mittelfeld,rechts,VIDA 11,,01.07.2022,30.06.2024,,,,,800 Tsd. €Letzte Änderung: 28.03.2023,Tsd. €,Letzte Änderung: 28.03.2023,800 Tsd. €,28.03.2023,93,91,,20,,,,,26,"1,38",3,6,-,-,2,4,-,-,-,767',2.301'
Schweiz,20230420233634,https://www.transfermarkt.ch/pascal-schurpf/profil/spieler/65290,11,Pascal Schürpf,Super League,FC Luzern,1.Liga,33,"1,90 m",Schweiz,Linkes Mittelfeld,rechts,,,28.02.2017,30.06.2023,,Schweiz U21,5,1,200 Tsd. €Letzte Änderung: 28.03.2023,Tsd. €,Letzte Änderung: 28.03.2023,"1,25 Mio. €",12.07.2018,54,54,,18,,,,,23,"1,39",3,5,-,8,14,2,-,1,-,449',1.346'
Schweiz,20230420233652,https://www.transfermarkt.ch/max-meyer/profil/spieler/146164,7,Max Meyer,Super League,FC Luzern,1.Liga,27,"1,73 m",Deutschland,Offensives Mittelfeld,rechts,ROGON,,24.08.2022,30.06.2024,,Deutschland,4,1,"1,50 Mio. €Letzte Änderung: 28.03.2023",Mio. €,Letzte Änderung: 28.03.2023,"20,00 Mio. €",04.04.2018,88,83,,34,http://instagram.com/maxmeyer95,,,,22,"1,41",10,4,-,1,9,3,1,-,5,178',1.782'
Schweiz,20230420233709,https://www.transfermarkt.ch/jakub-kadak/profil/spieler/434084,16,Jakub Kadak,Super League,FC Luzern,1.Liga,22,"1,77 m",Slowakei,Offensives Mittelfeld,rechts,Atlas Sports,,19.07.2022,30.06.2026,Slowakei U21,,19,4,600 Tsd. €Letzte Änderung: 10.11.2022,Tsd. €,Letzte Änderung: 10.11.2022,600 Tsd. €,23.06.2022,25,21,,2,,KreuzbandrissRückkehr unbekannt,,,10,"1,20",1,-,-,3,7,1,-,-,-,518',518'
Schweiz,20230420233725,https://www.transfermarkt.ch/samuele-campo/profil/spieler/183446,10,Samuele Campo,Super League,FC Luzern,1.Liga,27,"1,77 m",Schweiz,Offensives Mittelfeld,links,Pila Management GmbH,,02.07.2021,30.06.2024,,Schweiz U21,1,0,300 Tsd. €Letzte Änderung: 10.11.2022,Tsd. €,Letzte Änderung: 10.11.2022,"2,50 Mio. €",12.07.2018,0,5,,0,,unbekannte VerletzungRückkehr unbekannt,,,9,"1,11",-,-,-,9,1,-,-,-,-,-,133'
Schweiz,20230420233742,https://www.transfermarkt.ch/samuel-alabi/profil/spieler/582019,8,Samuel Alabi,Super League,FC Luzern,1.Liga,22,"1,70 m",Ghana,Offensives Mittelfeld,rechts,SPOCS Global Sports,,24.09.2020,30.06.2024,,,,,200 Tsd. €Letzte Änderung: 20.12.2022,Tsd. €,Letzte Änderung: 20.12.2022,350 Tsd. €,07.07.2020,0,0,,0,,unbekannte VerletzungRückkehr unbekannt,,,-,-,-,-,-,-,-,-,-,-,-,-,-
Schweiz,20230420233804,https://www.transfermarkt.ch/sofyan-chader/profil/spieler/748358,69,Sofyan Chader,Super League,FC Luzern,1.Liga,22,"1,78 m",Frankreich,Linksaußen,rechts,,,11.08.2022,30.06.2025,,,,,900 Tsd. €Letzte Änderung: 10.11.2022,Tsd. €,Letzte Änderung: 10.11.2022,900 Tsd. €,10.11.2022,44,42,,12,,,,,17,"1,47",3,2,-,6,9,1,2,-,-,315',944'
Schweiz,20230420233828,https://www.transfermarkt.ch/luuk-breedijk/profil/spieler/678847,14,Luuk Breedijk,Super League,FC Luzern,1.Liga,19,"1,85 m",Schweiz,Linksaußen,,IFM,,26.01.2023,30.06.2026,Schweiz U19,,4,1,100 Tsd. €Letzte Änderung: 28.03.2023,Tsd. €,Letzte Änderung: 28.03.2023,100 Tsd. €,28.03.2023,0,0,,0,,,,,,,,,,,,,,,,,
Schweiz,20230420233844,https://www.transfermarkt.ch/asumah-abubakar/profil/spieler/408438,21,Asumah Abubakar,Super League,FC Luzern,1.Liga,25,"1,83 m",Portugal,Mittelstürmer,rechts,IFM,,14.01.2022,30.06.2024,,Portugal U19,2,1,600 Tsd. €Letzte Änderung: 28.03.2023,Tsd. €,Letzte Änderung: 28.03.2023,"1,30 Mio. €",04.10.2021,50,51,,11,,,,,23,"1,26",3,2,-,9,12,2,-,-,-,426',1.278'
Schweiz,20230420233900,https://www.transfermarkt.ch/thibault-klidje/profil/spieler/575610,17,Thibault Klidjé,Super League,FC Luzern,1.Liga,21,"1,69 m",Togo,Mittelstürmer,rechts,BY Sport Consulting,,31.08.2022,30.06.2026,Togo,,6,0,300 Tsd. €Letzte Änderung: 10.11.2022,Tsd. €,Letzte Änderung: 10.11.2022,300 Tsd. €,30.05.2022,17,18,,0,,MeniskusverletzungRückkehr unbekannt,,,14,"1,36",-,-,-,10,4,1,-,-,-,-,381'
Schweiz,20230420233912,https://www.transfermarkt.ch/benjamin-kimpioka/profil/spieler/433652,77,Benjamin Kimpioka,Super League,FC Luzern,1.Liga,23,"1,83 m",Schweden,Mittelstürmer,rechts,Wagnsson Sports&Entertainment,,23.01.2023,30.06.2023,Schweden U21,,11,2,300 Tsd. €Letzte Änderung: 14.12.2022,Tsd. €,Letzte Änderung: 14.12.2022,350 Tsd. €,24.06.2022,9,13,,5,,,,,5,"1,00",1,-,-,4,1,-,-,-,-,128',128'
Schweiz,20230420233928,https://www.transfermarkt.ch/dejan-sorgic/profil/spieler/65442,9,Dejan Sorgic,Super League,FC Luzern,1.Liga,33,"1,77 m",Schweiz,Mittelstürmer,rechts,Soccer Mondial AG,,01.10.2020,30.06.2023,,,,,200 Tsd. €Letzte Änderung: 10.11.2022,Tsd. €,Letzte Änderung: 10.11.2022,"1,50 Mio. €",15.04.2019,46,46,,16,,,,,21,"1,57",6,1,-,8,12,-,-,-,-,191',1.148'
Schweiz,20230420233951,https://www.transfermarkt.ch/nando-toggenburger/profil/spieler/728338,22,Nando Toggenburger,Super League,FC Luzern,1.Liga,19,"1,80 m",Schweiz,Mittelstürmer,,Soccer Management Nrejaj,,13.07.2022,30.06.2025,Schweiz U19,,5,4,100 Tsd. €Letzte Änderung: 28.03.2023,Tsd. €,Letzte Änderung: 28.03.2023,100 Tsd. €,28.03.2023,0,3,,0,,unbekannte VerletzungRückkehr unbekannt,,,4,"1,50",-,-,-,4,-,-,-,-,-,-,74'
Schweiz,20230420234005,https://www.transfermarkt.ch/lars-villiger/profil/spieler/707759,27,Lars Villiger,Super League,FC Luzern,1.Liga,19,"1,90 m",Schweiz,Mittelstürmer,,,,01.04.2023,30.06.2026,,,,,25 Tsd. €Letzte Änderung: 29.12.2022,Tsd. €,Letzte Änderung: 29.12.2022,25 Tsd. €,29.12.2022,33,30,,14,,,,,,,,,,,,,,,,,
Schweiz,20230420234035,https://www.transfermarkt.ch/andre-moreira/profil/spieler/326363,1,André Moreira,Super League,Grasshoppers,1.Liga,27,"1,95 m",Portugal,Torwart,rechts,Gestifute,,01.07.2021,30.06.2023,,Portugal U21,1,0,"1,20 Mio. €Letzte Änderung: 28.03.2023",Mio. €,Letzte Änderung: 28.03.2023,"1,20 Mio. €",28.03.2023,71,69,67,,,,29,2,20,"1,30",-,,-,-,1,2,-,-,,,1.735'
Schweiz,20230420234053,https://www.transfermarkt.ch/justin-hammel/profil/spieler/496239,71,Justin Hammel,Super League,Grasshoppers,1.Liga,22,"1,85 m",Schweiz,Torwart,,Giallanza Sport,,01.07.2022,30.06.2025,Schweiz U21,,3,0,500 Tsd. €Letzte Änderung: 10.11.2022,Tsd. €,Letzte Änderung: 10.11.2022,500 Tsd. €,10.11.2022,29,31,0,,,,18,1,9,"0,89",-,,-,1,-,-,-,-,,,785'
Schweiz,20230420234113,https://www.transfermarkt.ch/levi-ntumba/profil/spieler/509510,93,Lévi Ntumba,Super League,Grasshoppers,1.Liga,22,"1,95 m",Frankreich,Torwart,links,Familienangehörige,,07.01.2022,30.06.2023,,Frankreich U19,0,0,300 Tsd. €Letzte Änderung: 10.11.2022,Tsd. €,Letzte Änderung: 10.11.2022,300 Tsd. €,03.06.2019,,,,,http://www.instagram.com/levintumba_93/,,,,,,,,,,,,,,,,
Schweiz,20230420234125,https://www.transfermarkt.ch/ayumu-seko/profil/spieler/405389,15,Ayumu Seko,Super League,Grasshoppers,1.Liga,22,"1,85 m",Japan,Innenverteidiger,rechts,HEROE,,18.01.2022,30.06.2025,Japan,,2,0,"1,50 Mio. €Letzte Änderung: 28.03.2023",Mio. €,Letzte Änderung: 28.03.2023,"1,50 Mio. €",28.03.2023,82,81,,2,,,,,23,"1,39",-,1,-,-,-,4,1,-,-,-,2.052'
Schweiz,20230420234142,https://www.transfermarkt.ch/tomas-ribeiro/profil/spieler/433358,14,Tomás Ribeiro,Super League,Grasshoppers,1.Liga,23,"1,85 m",Portugal,Innenverteidiger,links,Gestifute,,27.01.2022,30.06.2026,,,,,"1,20 Mio. €Letzte Änderung: 28.03.2023",Mio. €,Letzte Änderung: 28.03.2023,"1,50 Mio. €",21.05.2021,68,66,,10,http://www.instagram.com/tomas.ribeiro30/,,,,22,"1,18",3,1,-,3,4,6,-,-,-,558',1.673'
Schweiz,20230420234201,https://www.transfermarkt.ch/noah-loosli/profil/spieler/265209,41,Noah Loosli,Super League,Grasshoppers,1.Liga,26,"1,86 m",Schweiz,Innenverteidiger,rechts,Footuro AG,Nike,17.08.2021,30.06.2023,,Schweiz U21,1,0,600 Tsd. €Letzte Änderung: 28.03.2023,Tsd. €,Letzte Änderung: 28.03.2023,"1,50 Mio. €",28.12.2020,68,70,,2,,,,,23,"1,17",-,1,-,4,1,2,1,1,-,-,1.759'
Schweiz,20230420234217,https://www.transfermarkt.ch/georg-margreitter/profil/spieler/51325,33,Georg Margreitter,Super League,Grasshoppers,1.Liga,34,"1,86 m",Österreich,Innenverteidiger,rechts,Alliance Sportsmanagement AG,,05.07.2021,30.06.2023,,Österreich,0,0,100 Tsd. €Letzte Änderung: 28.03.2023,Tsd. €,Letzte Änderung: 28.03.2023,"3,00 Mio. €",09.09.2012,36,33,,0,http://www.instagram.com/g_margreitter/,,,,16,"1,25",-,-,-,6,4,1,-,-,-,-,834'
Schweiz,20230420234231,https://www.transfermarkt.ch/florian-hoxha/profil/spieler/500748,73,Florian Hoxha,Super League,Grasshoppers,1.Liga,22,"1,77 m",Kosovo,Linker Verteidiger,links,Footuro AG,,01.07.2021,30.06.2024,,Kosovo U21,5,0,100 Tsd. €Letzte Änderung: 10.11.2022,Tsd. €,Letzte Änderung: 10.11.2022,100 Tsd. €,05.10.2021,,,,,,,,,,,,,,,,,,,,,
Schweiz,20230420234244,https://www.transfermarkt.ch/bendeguz-bolla/profil/spieler/439351,77,Bendegúz Bolla,Super League,Grasshoppers,1.Liga,23,"1,79 m",Ungarn,Rechter Verteidiger,rechts,EM Sports Consulting,,18.07.2021,30.06.2023,Ungarn,,10,0,"2,70 Mio. €Letzte Änderung: 28.03.2023",Mio. €,Letzte Änderung: 28.03.2023,"3,00 Mio. €",08.06.2022,89,87,,15,http://www.instagram.com/bolla_bendi/,,,,26,"1,31",2,4,-,1,5,5,-,-,-,1.098',2.195'
Schweiz,20230420234300,https://www.transfermarkt.ch/teruki-hara/profil/spieler/470130,34,Teruki Hara,Super League,Grasshoppers,1.Liga,24,"1,80 m",Japan,Rechter Verteidiger,rechts,HEROE,,16.01.2023,31.01.2024,,Japan,1,0,650 Tsd. €Letzte Änderung: 06.01.2023,Tsd. €,Letzte Änderung: 06.01.2023,700 Tsd. €,14.01.2022,8,20,,0,,,,,6,"0,83",-,-,-,5,1,-,-,-,-,-,208'
Schweiz,20230420234317,https://www.transfermarkt.ch/nadjack/profil/spieler/315970,25,Nadjack,Super League,Grasshoppers,1.Liga,29,"1,84 m",Guinea-Bissau,Rechter Verteidiger,rechts,Gestifute,,29.08.2020,30.06.2023,,Guinea-Bissau,7,0,200 Tsd. €Letzte Änderung: 28.03.2023,Tsd. €,Letzte Änderung: 28.03.2023,700 Tsd. €,11.01.2019,11,10,,0,,,,,5,"1,00",-,-,-,2,3,1,-,-,-,-,259'
Schweiz,20230420234331,https://www.transfermarkt.ch/amir-abrashi/profil/spieler/66005,6,Amir Abrashi,Super League,Grasshoppers,1.Liga,33,"1,72 m",Albanien,Defensives Mittelfeld,rechts,ESHA,,01.07.2021,30.06.2024,Albanien,,50,1,300 Tsd. €Letzte Änderung: 10.11.2022,Tsd. €,Letzte Änderung: 10.11.2022,"2,50 Mio. €",01.06.2016,61,52,,0,http://www.instagram.com/amirabrashi/,,,,20,"1,50",-,-,-,3,14,5,-,-,-,-,1.305'
Schweiz,20230420234346,https://www.transfermarkt.ch/hayao-kawabe/profil/spieler/262489,40,Hayao Kawabe,Super League,Grasshoppers,1.Liga,27,"1,78 m",Japan,Zentrales Mittelfeld,rechts,"JEB ENTERTAINMENT Co.,Ltd.",,20.01.2022,30.06.2023,,Japan,4,1,"2,00 Mio. €Letzte Änderung: 10.11.2022",Mio. €,Letzte Änderung: 10.11.2022,"2,00 Mio. €",10.11.2022,89,86,,34,http://www.instagram.com/hayao.8_official/,,,,25,"1,20",8,6,-,-,13,4,-,-,-,272',2.175'
Schweiz,20230420234401,https://www.transfermarkt.ch/christian-herc/profil/spieler/365765,28,Christian Herc,Super League,Grasshoppers,1.Liga,24,"1,85 m",Slowakei,Zentrales Mittelfeld,rechts,PAVLOVIC SPORTS,,01.07.2021,30.06.2023,Slowakei,,4,0,"1,10 Mio. €Letzte Änderung: 28.03.2023",Mio. €,Letzte Änderung: 28.03.2023,"1,90 Mio. €",08.06.2022,46,53,,15,,,,,26,"1,27",3,3,-,13,8,5,-,-,-,449',1.348'
Schweiz,20230420234414,https://www.transfermarkt.ch/tsiy-william-ndenge/profil/spieler/253574,7,Tsiy William Ndenge,Super League,Grasshoppers,1.Liga,25,"1,88 m",Kamerun,Zentrales Mittelfeld,links,FAIRSPORT ASSOCIATION,,01.07.2022,30.06.2025,,Kamerun,0,0,900 Tsd. €Letzte Änderung: 28.03.2023,Tsd. €,Letzte Änderung: 28.03.2023,"1,00 Mio. €",04.06.2019,64,61,,10,,,,,21,"1,14",3,1,-,3,6,3,-,-,-,510',1.531'
Schweiz,20230420234432,https://www.transfermarkt.ch/dominik-schmid/profil/spieler/359409,31,Dominik Schmid,Super League,Grasshoppers,1.Liga,25,"1,82 m",Schweiz,Linkes Mittelfeld,links,ESHA,,07.08.2020,30.06.2024,Schweiz,,0,0,"2,00 Mio. €Letzte Änderung: 28.03.2023",Mio. €,Letzte Änderung: 28.03.2023,"2,00 Mio. €",28.03.2023,96,91,,2,http://www.instagram.com/dominikschmid31/,,,,27,"1,26",-,1,-,-,5,4,-,-,-,-,2.286'
Schweiz,20230420234447,https://www.transfermarkt.ch/petar-pusic/profil/spieler/390169,10,Petar Pusic,Super League,Grasshoppers,1.Liga,24,"1,69 m",Schweiz,Offensives Mittelfeld,links,SBE Management AG,Nike,01.02.2017,30.06.2023,,Schweiz U21,16,2,600 Tsd. €Letzte Änderung: 10.11.2022,Tsd. €,Letzte Änderung: 10.11.2022,"2,00 Mio. €",12.07.2018,29,39,,12,http://www.instagram.com/petii_10/,,,,27,"1,26",2,3,-,19,7,3,-,-,-,495',989'
Schweiz,20230420234458,https://www.transfermarkt.ch/dion-kacuri/profil/spieler/659352,17,Dion Kacuri,Super League,Grasshoppers,1.Liga,19,"1,90 m",Schweiz,Offensives Mittelfeld,links,sportsfamilyoffice,Puma,12.01.2022,30.06.2025,Schweiz U19,,2,0,300 Tsd. €Letzte Änderung: 28.03.2023,Tsd. €,Letzte Änderung: 28.03.2023,300 Tsd. €,28.03.2023,7,7,,2,,,,,8,"1,25",1,-,-,6,2,-,-,-,-,167',167'
Schweiz,20230420234509,https://www.transfermarkt.ch/meritan-shabani/profil/spieler/379980,23,Meritan Shabani,Super League,Grasshoppers,1.Liga,24,"1,85 m",Deutschland,Offensives Mittelfeld,rechts,EMG Mundial,,09.07.2022,30.06.2024,,Deutschland U20,2,0,300 Tsd. €Letzte Änderung: 10.11.2022,Tsd. €,Letzte Änderung: 10.11.2022,350 Tsd. €,05.07.2018,32,27,,5,http://www.instagram.com/meritanshabani10/,Rotsperre - Super Leaguebis 30.04.2023,,,21,"1,14",2,-,-,12,8,2,-,1,-,342',683'
Schweiz,20230420234523,https://www.transfermarkt.ch/filipe-de-carvalho-ferreira/profil/spieler/659353,57,Filipe de Carvalho Ferreira,Super League,Grasshoppers,1.Liga,19,"1,76 m",Schweiz,Linksaußen,,Best of You,,24.01.2021,30.06.2025,Schweiz U20,,3,0,400 Tsd. €Letzte Änderung: 10.11.2022,Tsd. €,Letzte Änderung: 10.11.2022,400 Tsd. €,08.06.2022,11,16,,2,,,,,16,"0,81",1,-,-,13,2,-,-,-,-,401',401'
Schweiz,20230420234537,https://www.transfermarkt.ch/leonardo-uka/profil/spieler/500761,56,Leonardo Uka,Super League,Grasshoppers,1.Liga,22,"1,84 m",Kosovo,Linksaußen,links,sportsfamilyoffice,,12.01.2022,30.06.2023,,Kosovo U19,2,0,100 Tsd. €Letzte Änderung: 08.06.2022,Tsd. €,Letzte Änderung: 08.06.2022,100 Tsd. €,08.06.2022,,,,,,,,,,,,,,,,,,,,,
Schweiz,20230420234552,https://www.transfermarkt.ch/giotto-morandi/profil/spieler/413461,8,Giotto Morandi,Super League,Grasshoppers,1.Liga,24,"1,81 m",Schweiz,Hängende Spitze,,Sport 11 AG,,01.07.2019,30.06.2025,,Schweiz U18,3,0,"1,10 Mio. €Letzte Änderung: 28.03.2023",Mio. €,Letzte Änderung: 28.03.2023,"1,20 Mio. €",10.11.2022,54,55,,15,,,,,26,"1,19",1,5,-,11,13,2,-,-,1,1.382',1.382'
Schweiz,20230420234612,https://www.transfermarkt.ch/renat-dadashov/profil/spieler/335461,27,Renat Dadashov,Super League,Grasshoppers,1.Liga,23,"1,87 m",Aserbaidschan,Mittelstürmer,rechts,Universal Twenty Two,,09.07.2022,30.06.2024,Aserbaidschan,,21,1,"1,00 Mio. €Letzte Änderung: 28.03.2023",Mio. €,Letzte Änderung: 28.03.2023,"1,00 Mio. €",28.03.2023,68,69,,22,http://instagram.com/renat_dada/,,,,26,"1,15",7,2,-,7,15,9,-,-,2,248',1.734'
Schweiz,20230420234628,https://www.transfermarkt.ch/francis-momoh/profil/spieler/690246,22,Francis Momoh,Super League,Grasshoppers,1.Liga,22,"1,87 m",Nigeria,Mittelstürmer,,Footycrest,,01.08.2019,30.06.2024,,,,,900 Tsd. €Letzte Änderung: 10.11.2022,Tsd. €,Letzte Änderung: 10.11.2022,900 Tsd. €,08.06.2022,18,19,,12,,Knie-OPRückkehr unbekannt,,,11,"1,36",1,4,-,6,4,2,-,-,-,489',489'
Schweiz,20230420234647,https://www.transfermarkt.ch/guilherme-schettine/profil/spieler/371245,95,Guilherme Schettine,Super League,Grasshoppers,1.Liga,27,"1,80 m",Brasilien,Mittelstürmer,rechts,Soccersport,,25.07.2022,30.06.2023,,,,,900 Tsd. €Letzte Änderung: 10.11.2022,Tsd. €,Letzte Änderung: 10.11.2022,"1,50 Mio. €",17.08.2020,44,41,,21,,unbekannte VerletzungRückkehr unbekannt,,,17,"1,24",6,2,-,5,10,6,-,-,-,167',1.000'
Schweiz,20230420234710,https://www.transfermarkt.ch/shkelqim-demhasaj/profil/spieler/294583,9,Shkelqim Demhasaj,Super League,Grasshoppers,1.Liga,27,"1,91 m",Kosovo,Mittelstürmer,rechts,ESHA,Nike,01.07.2020,30.06.2023,,Kosovo,1,0,200 Tsd. €Letzte Änderung: 28.03.2023,Tsd. €,Letzte Änderung: 28.03.2023,"1,00 Mio. €",12.07.2018,4,5,,0,,,,,6,"0,67",-,-,-,5,1,-,-,-,-,-,123'
Schweiz,20230420234728,https://www.transfermarkt.ch/amir-saipi/profil/spieler/448169,1,Amir Saipi,Super League,FC Lugano,1.Liga,22,"1,94 m",Schweiz,Torwart,rechts,IFM,Puma,10.09.2021,30.06.2026,Schweiz U21,,10,0,"1,00 Mio. €Letzte Änderung: 10.11.2022",Mio. €,Letzte Änderung: 10.11.2022,"1,20 Mio. €",08.06.2022,75,75,0,,,,31,5,21,"1,33",-,,-,-,-,3,-,-,,,1.890'
